step,loss,loss_avg10,probe_loss,probe_accuracy,batch_accuracy,lr,grad_norm,step_norm,trust_radius,rho,lambda_star,tr_secular_evals,eig_min,eig_max,wall_clock_s
374.0,2.7677,2.4916,2.4383,0.129,0.062,0.1,5.842,0.007813,0.007812,0.341,945.9,35.0,-695.0,3470.0,493.24
375.0,2.6205,2.492,2.4415,0.133,0.031,0.1,4.949,0.007812,0.007812,0.604,4310.0,36.0,-3880.0,428.0,494.81
376.0,2.5159,2.491,2.4365,0.145,0.062,0.1,8.144,0.007813,0.007812,0.329,8036.0,36.0,-7210.0,110.0,496.07
377.0,2.5156,2.4908,2.3977,0.145,0.031,0.1,5.082,0.007813,0.007812,0.901,493.1,40.0,-59.8,2630.0,497.43
378.0,2.5314,2.4842,2.406,0.148,0.062,0.1,10.08,0.01563,0.01562,0.621,141.6,35.0,-83.3,2820.0,498.96
379.0,2.2581,2.4763,2.4042,0.141,0.219,0.1,4.23,0.01562,0.01562,-0.024,382.1,35.0,-243.0,901.0,500.72
380.0,2.5388,2.4836,2.4042,0.141,0.062,0.1,1.523,0.003906,0.003906,1.098,2967.0,36.0,-2840.0,70.6,502.07
381.0,2.2566,2.467,2.4085,0.121,0.094,0.1,3.327,0.007813,0.007812,0.014,1194.0,35.0,-973.0,89.8,503.5
382.0,2.4428,2.4569,2.4085,0.121,0.094,0.1,4.949,0.001953,0.001953,0.989,1998.0,40.0,-242.0,1850.0,505.14
383.0,2.4847,2.46,2.4086,0.125,0.156,0.1,3.245,0.003906,0.003906,0.338,3217.0,35.0,-2530.0,77.1,506.77
384.0,2.4616,2.4627,2.4126,0.133,0.031,0.1,12.45,0.003906,0.003906,0.609,4513.0,37.0,-1400.0,388.0,508.22
385.0,2.4011,2.4576,2.4123,0.137,0.156,0.1,6.523,0.003906,0.003906,0.695,4223.0,35.0,-2600.0,48.1,510.07
386.0,2.452,2.4631,2.4133,0.137,0.188,0.1,4.247,0.003906,0.003906,0.772,2971.0,35.0,-2320.0,689.0,511.76
387.0,2.3583,2.4523,2.4125,0.137,0.156,0.1,2.444,0.007813,0.007812,-0.537,990.0,35.0,-787.0,148.0,513.67
388.0,2.3673,2.4488,2.4125,0.137,0.188,0.1,6.111,0.001953,0.001953,1.039,1884.0,39.0,-124.0,2820.0,515.32
389.0,2.4504,2.4522,2.4114,0.141,0.094,0.1,8.62,0.003906,0.003906,0.824,3996.0,35.0,-2280.0,381.0,516.97
390.0,2.2801,2.4374,2.4126,0.145,0.188,0.1,7.331,0.007813,0.007812,0.779,674.5,36.0,-180.0,960.0,518.33
391.0,2.5257,2.4425,2.4208,0.148,0.062,0.1,4.296,0.01562,0.01562,0.673,224.9,37.0,-81.4,298.0,519.94
392.0,2.4183,2.4468,2.4152,0.141,0.094,0.1,3.629,0.01563,0.01562,0.126,6142.0,36.0,-6050.0,74.4,521.44
393.0,2.4374,2.4542,2.4152,0.145,0.094,0.1,2.626,0.003906,0.003906,0.993,461.7,38.0,-81.3,2380.0,523.06
394.0,2.3862,2.4351,2.415,0.141,0.125,0.1,3.174,0.007812,0.007812,0.162,3584.0,36.0,-3260.0,141.0,524.28
395.0,2.3069,2.4195,2.4161,0.133,0.062,0.1,2.873,0.001953,0.001953,0.983,1518.0,40.0,-82.3,63.5,525.95
396.0,2.4784,2.4176,2.418,0.137,0.062,0.1,2.059,0.003906,0.003906,0.541,3598.0,36.0,-3200.0,147.0,527.25
397.0,2.4781,2.4157,2.4147,0.129,0.094,0.1,4.381,0.003906,0.003906,0.15,6394.0,35.0,-5350.0,90.7,528.6
398.0,2.3677,2.4075,2.4186,0.137,0.156,0.1,6.524,0.0009766,0.0009766,0.994,4594.0,43.0,-65.7,2320.0,529.77
399.0,2.5183,2.4205,2.4189,0.137,0.094,0.1,3.258,0.001953,0.001953,0.868,3726.0,35.0,-2890.0,340.0,530.86
