step,loss,loss_avg10,probe_loss,probe_accuracy,batch_accuracy,lr,grad_norm,step_norm,trust_radius,rho,lambda_star,tr_secular_evals,eig_min,eig_max,wall_clock_s
196.0,2.3105,2.3022,2.3011,0.078,0.062,0.1,0.4463,0.03125,0.03125,0.449,14.72,35.0,-7.15,12.1,261.08
197.0,2.3114,2.3023,2.3027,0.102,0.094,0.1,0.3119,0.03125,0.03125,0.846,5.377,35.0,-3.17,15.0,262.58
198.0,2.2996,2.3018,2.302,0.086,0.188,0.1,0.2168,0.0625,0.0625,-0.002,12.33,36.0,-10.6,11.5,263.9
199.0,2.3048,2.3011,2.302,0.086,0.156,0.1,0.1797,0.01563,0.01562,0.494,18.22,30.0,-18.0,1.47,265.15
200.0,2.3012,2.3007,2.3018,0.105,0.062,0.1,0.4434,0.01563,0.01562,0.905,44.61,37.0,-20.2,1.72,266.3
201.0,2.3155,2.3012,2.3006,0.105,0.125,0.1,0.3199,0.03125,0.03125,0.252,23.56,35.0,-16.7,4.57,267.49
202.0,2.2923,2.3004,2.3018,0.094,0.156,0.1,0.2076,0.03125,0.03125,0.268,14.23,35.0,-8.85,4.28,268.57
203.0,2.3075,2.2994,2.3007,0.074,0.094,0.1,0.2198,0.03125,0.03125,0.367,17.41,36.0,-15.7,4.2,269.72
204.0,2.3041,2.3,2.3013,0.086,0.062,0.1,0.0365,0.03125,0.03125,1.779,4.434,32.0,-3.86,9.52,270.88
205.0,2.3061,2.301,2.3008,0.07,0.0,0.1,0.4467,0.0625,0.0625,0.448,3.814,37.0,-0.702,8.68,272.06
206.0,2.3078,2.3016,2.3024,0.082,0.094,0.1,0.3284,0.0625,0.0625,0.39,7.43,35.0,-4.99,4.14,273.45
207.0,2.3029,2.3011,2.3013,0.098,0.094,0.1,0.03682,0.0625,0.0625,0.203,1.235,34.0,-0.892,4.54,274.79
208.0,2.3017,2.303,2.3012,0.078,0.188,0.1,0.07108,0.01563,0.01562,1.199,4.726,37.0,-0.351,0.45,276.19
209.0,2.304,2.3032,2.301,0.094,0.125,0.1,0.1622,0.03125,0.03125,0.637,2.978,35.0,-0.701,4.65,277.59
210.0,2.3016,2.3036,2.3016,0.082,0.094,0.1,0.04771,0.03125,0.03125,1.708,1.434,33.0,-0.535,0.574,278.85
211.0,2.3008,2.3033,2.301,0.098,0.125,0.1,0.05642,0.0625,0.0625,1.32,0.4648,34.0,-0.158,14.5,280.17
212.0,2.2975,2.303,2.3011,0.074,0.156,0.1,0.1815,0.125,0.125,-0.335,1.166,34.0,-0.39,2.33,281.59
213.0,2.3033,2.3034,2.3011,0.074,0.094,0.1,0.1703,0.03125,0.03125,1.992,3.676,37.0,-0.55,3.21,282.89
214.0,2.2984,2.3034,2.3019,0.066,0.156,0.1,0.1258,0.0625,0.0625,0.086,3.741,36.0,-2.6,3.04,284.06
215.0,2.2996,2.3035,2.3019,0.066,0.094,0.1,0.1147,0.01563,0.01562,1.07,6.839,37.0,-2.04,3.65,285.55
216.0,2.3041,2.3032,2.3028,0.07,0.156,0.1,0.1344,0.03125,0.03125,1.244,1.929,35.0,-0.4,10.7,286.81
217.0,2.3007,2.3027,2.3019,0.082,0.094,0.1,0.07549,0.0625,0.0625,1.057,0.8149,34.0,-0.585,15.5,288.07
218.0,2.3017,2.3028,2.3018,0.078,0.094,0.1,0.08685,0.125,0.125,-0.195,3.415,33.0,-3.4,2.47,289.37
219.0,2.2994,2.3025,2.3018,0.078,0.156,0.1,0.05929,0.03125,0.03125,0.869,1.97,33.0,-1.88,4.25,290.72
220.0,2.3056,2.3027,2.3021,0.086,0.062,0.1,0.08044,0.0625,0.0625,0.446,3.497,33.0,-3.28,1.16,292.03
221.0,2.3026,2.3021,2.3008,0.078,0.0,0.1,0.1119,0.0625,0.0625,0.302,2.791,33.0,-2.05,0.464,293.33
222.0,2.3023,2.3026,2.3024,0.086,0.094,0.1,0.01524,0.0625,0.0625,0.51,1.312,34.0,-1.2,0.0878,294.68
223.0,2.3006,2.3022,2.3018,0.086,0.094,0.1,0.137,0.0625,0.0625,-0.875,6.0,32.0,-5.35,4.19,295.86
224.0,2.3028,2.3022,2.3018,0.086,0.094,0.1,0.02937,0.01563,0.01562,0.676,2.486,33.0,-2.43,7.36,297.07
225.0,2.2955,2.3016,2.3015,0.086,0.125,0.1,0.1604,0.01562,0.01562,1.351,10.47,38.0,-0.918,1.02,298.61
226.0,2.2951,2.301,2.3013,0.086,0.031,0.1,0.2153,0.03125,0.03125,0.589,10.19,37.0,-3.99,4.88,299.95
227.0,2.3006,2.3009,2.3011,0.094,0.094,0.1,0.07496,0.03125,0.03125,-0.255,4.95,32.0,-4.11,8.73,301.13
228.0,2.3046,2.301,2.3011,0.094,0.125,0.1,0.07706,0.007812,0.007812,0.96,10.52,36.0,-1.86,2.62,302.45
229.0,2.3009,2.3009,2.3013,0.094,0.125,0.1,0.1472,0.01563,0.01562,0.99,11.37,36.0,-9.88,0.638,303.91
230.0,2.2969,2.3006,2.3014,0.094,0.062,0.1,0.04942,0.03125,0.03125,-0.028,15.05,31.0,-14.8,10.4,305.3
231.0,2.3016,2.3007,2.3014,0.094,0.031,0.1,0.1593,0.007813,0.007812,0.759,23.61,35.0,-13.0,0.708,306.79
232.0,2.2874,2.3002,2.3013,0.102,0.219,0.1,0.1344,0.01563,0.01562,1.127,8.563,37.0,-1.5,5.64,307.94
233.0,2.2636,2.2982,2.3006,0.102,0.156,0.1,1.645,0.03125,0.03125,0.918,73.44,37.0,-23.3,9.83,309.19
234.0,2.3126,2.2989,2.3034,0.07,0.0,0.1,0.8945,0.0625,0.0625,0.602,2.811,35.0,-1.1,28.8,310.39
235.0,2.2935,2.2986,2.3014,0.094,0.094,0.1,0.128,0.0625,0.0625,0.828,2.519,36.0,-1.13,4.9,311.71
236.0,2.2784,2.2973,2.2988,0.109,0.031,0.1,0.2498,0.125,0.125,0.083,1.388,33.0,-1.21,13.3,313.19
237.0,2.3096,2.2978,2.2988,0.109,0.094,0.1,0.1744,0.03125,0.03125,0.24,20.69,36.0,-19.0,6.74,314.83
238.0,2.2893,2.2971,2.3006,0.094,0.25,0.1,0.1722,0.007812,0.007812,1.246,20.5,39.0,-1.01,18.8,315.93
239.0,2.3058,2.2975,2.3002,0.105,0.094,0.1,0.1952,0.01563,0.01562,0.847,12.14,31.0,-12.1,14.4,317.28
240.0,2.3003,2.2972,2.3008,0.105,0.156,0.1,0.3116,0.03125,0.03125,0.923,22.06,35.0,-13.1,4.3,318.38
241.0,2.3054,2.2973,2.3005,0.078,0.125,0.1,0.2365,0.0625,0.0625,0.39,5.641,32.0,-5.59,38.8,319.52
242.0,2.3195,2.2982,2.3009,0.102,0.125,0.1,0.5472,0.0625,0.0625,0.225,24.71,36.0,-20.5,2.23,320.78
243.0,2.296,2.298,2.3025,0.078,0.125,0.1,0.08671,0.01562,0.01562,0.987,6.257,35.0,-2.39,3.99,322.17
244.0,2.3047,2.2981,2.3029,0.074,0.094,0.1,0.1367,0.03125,0.03125,0.923,8.342,35.0,-5.21,0.812,324.01
245.0,2.3014,2.2984,2.3019,0.07,0.125,0.1,0.06145,0.0625,0.0625,0.205,1.385,33.0,-1.36,3.39,325.27
246.0,2.3046,2.2988,2.3002,0.09,0.125,0.1,0.2184,0.01563,0.01562,0.726,21.94,35.0,-12.7,2.16,326.53
247.0,2.2948,2.2985,2.3008,0.098,0.156,0.1,0.2614,0.01563,0.01562,0.845,16.05,36.0,-3.03,2.48,327.69
248.0,2.2789,2.2973,2.301,0.102,0.219,0.1,0.3051,0.03125,0.03125,0.951,18.0,35.0,-9.4,1.09,328.89
249.0,2.2806,2.2962,2.299,0.102,0.156,0.1,1.301,0.0625,0.0625,1.257,15.06,35.0,-7.23,25.6,330.18
250.0,2.2429,2.2935,2.336,0.09,0.125,0.1,1.151,0.125,0.125,-0.169,25.37,36.0,-22.5,158.0,331.49
251.0,2.3094,2.2939,2.336,0.09,0.125,0.1,0.5756,0.03125,0.03125,0.608,40.45,35.0,-27.1,108.0,332.95
252.0,2.2609,2.2926,2.3083,0.098,0.156,0.1,0.1657,0.03125,0.03125,0.441,8.507,31.0,-7.65,105.0,334.39
253.0,2.3186,2.2954,2.3063,0.098,0.062,0.1,1.028,0.03125,0.03125,0.878,12.31,37.0,-2.72,130.0,335.63
254.0,2.2869,2.2941,2.3011,0.074,0.062,0.1,1.092,0.0625,0.0625,0.74,3.311,35.0,-1.64,88.5,337.01
255.0,2.3407,2.2964,2.3026,0.094,0.031,0.1,0.7549,0.0625,0.0625,0.134,50.68,35.0,-41.1,1.68,338.5
256.0,2.2927,2.2972,2.308,0.062,0.156,0.1,0.2011,0.01563,0.01562,0.967,12.54,38.0,-1.04,21.6,339.77
257.0,2.3262,2.298,2.3074,0.066,0.125,0.1,0.4376,0.03125,0.03125,0.753,12.87,37.0,-3.09,13.9,341.05
258.0,2.2946,2.2983,2.3088,0.066,0.062,0.1,0.5779,0.0625,0.0625,1.273,4.138,35.0,-1.86,25.8,342.35
259.0,2.351,2.3005,2.3118,0.074,0.0,0.1,0.7696,0.125,0.125,0.41,8.774,36.0,-7.77,9.48,343.75
260.0,2.3378,2.3024,2.3121,0.086,0.031,0.1,1.747,0.125,0.125,0.329,5.182,36.0,-3.77,23.8,345.03
261.0,2.2943,2.3018,2.3041,0.086,0.062,0.1,0.3119,0.125,0.125,0.514,8.358,36.0,-6.76,1.98,346.19
262.0,2.3214,2.3019,2.3068,0.07,0.031,0.1,0.5349,0.125,0.125,0.18,11.04,31.0,-10.5,51.3,347.31
263.0,2.2847,2.3014,2.3061,0.066,0.0,0.1,0.2364,0.03125,0.03125,0.88,9.954,35.0,-5.92,4.69,348.71
264.0,2.3072,2.3015,2.3049,0.062,0.062,0.1,0.2905,0.0625,0.0625,0.747,8.899,31.0,-8.42,5.56,350.16
265.0,2.3074,2.3018,2.3061,0.078,0.125,0.1,0.2549,0.0625,0.0625,0.34,11.17,36.0,-8.83,6.27,351.52
266.0,2.2834,2.3007,2.3064,0.059,0.125,0.1,0.3214,0.0625,0.0625,-0.077,26.28,36.0,-22.1,1.27,352.79
267.0,2.256,2.2988,2.3064,0.059,0.094,0.1,0.4266,0.01563,0.01562,0.957,18.81,38.0,-1.71,16.8,354.15
268.0,2.2976,2.2997,2.3064,0.062,0.062,0.1,0.3528,0.03125,0.03125,0.935,9.995,38.0,-0.897,17.6,355.71
269.0,2.334,2.3024,2.3046,0.059,0.031,0.1,0.2373,0.0625,0.0625,1.119,4.305,32.0,-3.98,11.3,356.84
270.0,2.3259,2.3065,2.3057,0.07,0.094,0.1,0.2918,0.125,0.125,0.912,2.106,33.0,-1.15,11.2,358.18
271.0,2.3335,2.3077,2.3166,0.098,0.094,0.1,1.347,0.25,0.25,0.092,6.505,32.0,-6.35,49.7,359.81
272.0,2.3661,2.313,2.3166,0.098,0.031,0.1,2.225,0.0625,0.0625,0.613,21.76,38.0,-3.2,23.1,361.04
273.0,2.281,2.3111,2.306,0.082,0.062,0.1,0.9209,0.0625,0.0625,0.917,11.15,36.0,-2.06,8.06,362.21
274.0,2.3248,2.313,2.307,0.07,0.031,0.1,0.9623,0.125,0.125,0.296,4.25,36.0,-2.59,13.0,363.59
275.0,2.2884,2.3104,2.3071,0.078,0.125,0.1,0.2607,0.125,0.125,0.017,8.515,31.0,-7.99,3.7,364.88
276.0,2.2942,2.3105,2.3071,0.078,0.031,0.1,0.6338,0.03125,0.03125,0.78,18.99,38.0,-1.92,2.88,366.32
277.0,2.3207,2.3102,2.3067,0.078,0.031,0.1,0.1219,0.0625,0.0625,0.423,4.182,32.0,-4.06,5.95,367.69
278.0,2.3135,2.3111,2.3041,0.102,0.188,0.1,0.2156,0.0625,0.0625,0.551,9.758,31.0,-9.38,13.8,369.02
279.0,2.3037,2.3088,2.3058,0.066,0.094,0.1,0.223,0.0625,0.0625,-0.357,4.585,35.0,-2.44,3.01,370.36
280.0,2.2998,2.3069,2.3058,0.066,0.031,0.1,0.5526,0.01563,0.01562,0.872,35.99,38.0,-5.31,4.68,371.65
281.0,2.3043,2.3074,2.3013,0.129,0.094,0.1,0.2836,0.03125,0.03125,0.694,8.25,37.0,-2.02,4.74,372.92
282.0,2.287,2.3057,2.3101,0.059,0.219,0.1,0.2664,0.03125,0.03125,-1.592,33.69,36.0,-28.1,1.44,374.11
283.0,2.305,2.3067,2.3101,0.059,0.094,0.1,0.3353,0.007813,0.007812,1.252,23.46,40.0,-1.84,23.1,375.38
284.0,2.2983,2.3062,2.3071,0.059,0.062,0.1,0.374,0.01562,0.01562,0.826,18.36,38.0,-2.33,8.63,376.77
285.0,2.3104,2.3064,2.3022,0.125,0.094,0.1,0.226,0.03125,0.03125,0.875,3.169,35.0,-0.953,13.3,377.97
286.0,2.3027,2.3073,2.2993,0.137,0.062,0.1,0.1238,0.0625,0.0625,0.141,1.659,33.0,-1.6,11.3,379.59
287.0,2.3039,2.3097,2.3036,0.086,0.094,0.1,0.28,0.01563,0.01562,1.214,14.04,38.0,-1.03,6.38,380.94
288.0,2.3063,2.3102,2.3083,0.059,0.094,0.1,0.06551,0.03125,0.03125,0.402,4.498,36.0,-3.1,7.52,382.46
289.0,2.3068,2.3088,2.3109,0.059,0.031,0.1,0.03948,0.03125,0.03125,1.202,6.471,32.0,-6.22,9.07,383.62
290.0,2.3076,2.3079,2.3048,0.074,0.031,0.1,0.2583,0.0625,0.0625,0.082,8.133,36.0,-6.25,6.32,385.05
291.0,2.2995,2.3062,2.3048,0.074,0.094,0.1,0.2594,0.01562,0.01562,0.826,16.47,38.0,-1.93,12.5,386.48
292.0,2.2959,2.3027,2.303,0.09,0.188,0.1,0.2829,0.03125,0.03125,1.144,2.796,35.0,-0.519,14.9,387.83
293.0,2.3012,2.3037,2.3012,0.105,0.094,0.1,0.09376,0.0625,0.0625,0.172,4.25,36.0,-3.07,5.65,389.1
294.0,2.3014,2.3025,2.2991,0.137,0.156,0.1,0.327,0.01562,0.01562,0.753,26.03,37.0,-7.35,2.44,390.62
295.0,2.2912,2.3027,2.2999,0.137,0.156,0.1,0.2111,0.03125,0.03125,0.598,7.368,37.0,-1.71,12.4,392.15
296.0,2.294,2.3027,2.3026,0.141,0.094,0.1,0.08241,0.03125,0.03125,0.953,2.112,33.0,-1.41,23.0,393.48
297.0,2.3255,2.3029,2.3033,0.145,0.094,0.1,0.3387,0.0625,0.0625,-0.881,4.041,37.0,-0.912,10.3,394.75
298.0,2.3457,2.3045,2.3033,0.145,0.031,0.1,0.4531,0.01563,0.01562,1.113,33.2,35.0,-16.9,1.09,396.19
299.0,2.2994,2.3043,2.3017,0.133,0.031,0.1,0.104,0.03125,0.03125,0.327,2.322,35.0,-0.667,13.1,397.45
300.0,2.2971,2.3042,2.3001,0.133,0.062,0.1,0.09309,0.03125,0.03125,0.915,3.232,35.0,-1.57,6.54,398.78
301.0,2.2861,2.3033,2.2993,0.133,0.219,0.1,0.1629,0.0625,0.0625,-1.925,11.32,36.0,-9.74,0.567,400.18
302.0,2.2957,2.3037,2.2993,0.133,0.125,0.1,0.06083,0.01563,0.01562,0.43,31.12,30.0,-31.0,3.45,401.66
303.0,2.3132,2.3041,2.3002,0.145,0.125,0.1,0.4224,0.01563,0.01562,0.454,50.2,35.0,-24.4,3.7,403.14
304.0,2.2981,2.3041,2.2992,0.133,0.188,0.1,0.1899,0.01563,0.01562,0.481,38.34,36.0,-32.4,1.16,404.38
305.0,2.309,2.304,2.2985,0.133,0.062,0.1,0.2915,0.01563,0.01562,1.063,18.0,37.0,-4.61,5.56,405.64
306.0,2.296,2.3037,2.2985,0.137,0.188,0.1,0.1744,0.03125,0.03125,-0.759,8.16,36.0,-6.81,1.75,406.99
307.0,2.304,2.3037,2.2985,0.137,0.125,0.1,0.1904,0.007813,0.007812,1.017,23.42,39.0,-0.67,11.1,408.43
308.0,2.3015,2.3034,2.2983,0.141,0.062,0.1,0.1414,0.01562,0.01562,1.146,5.015,37.0,-0.852,10.7,409.77
309.0,2.2987,2.303,2.2991,0.129,0.094,0.1,0.1993,0.03125,0.03125,0.601,6.916,37.0,-1.85,2.98,411.11
310.0,2.2977,2.3026,2.2978,0.137,0.062,0.1,0.28,0.03125,0.03125,0.706,12.15,37.0,-4.75,8.72,412.74
311.0,2.2976,2.3025,2.2996,0.125,0.094,0.1,0.305,0.03125,0.03125,0.362,14.97,37.0,-5.94,1.9,413.9
312.0,2.3064,2.303,2.298,0.117,0.031,0.1,0.1046,0.03125,0.03125,0.792,2.778,35.0,-1.0,24.4,415.27
313.0,2.3025,2.303,2.2985,0.141,0.062,0.1,0.27,0.0625,0.0625,1.166,4.326,35.0,-1.75,5.02,416.61
314.0,2.3282,2.3044,2.3197,0.109,0.094,0.1,1.937,0.125,0.125,0.578,3.461,33.0,-2.49,102.0,417.92
315.0,2.2999,2.3048,2.306,0.129,0.094,0.1,0.757,0.125,0.125,0.186,14.56,36.0,-13.0,54.8,419.15
316.0,2.2672,2.3035,2.3194,0.105,0.156,0.1,2.082,0.03125,0.03125,0.259,10.8,36.0,-1.78,107.0,420.54
317.0,2.3086,2.3026,2.3859,0.109,0.156,0.1,7.743,0.03125,0.03125,0.358,68.53,37.0,-31.4,484.0,421.93
318.0,2.3138,2.301,2.3172,0.102,0.031,0.1,0.8029,0.03125,0.03125,0.232,44.63,37.0,-20.4,2.5,423.2
319.0,2.3062,2.3014,2.3019,0.055,0.062,0.1,0.2156,0.007812,0.007812,0.665,32.44,38.0,-6.69,2.73,424.82
320.0,2.2903,2.301,2.2997,0.137,0.312,0.1,0.2773,0.007812,0.007812,0.868,28.52,39.0,-1.25,12.5,426.27
321.0,2.2951,2.3015,2.2985,0.133,0.188,0.1,0.1837,0.01563,0.01562,1.308,6.866,38.0,-0.425,11.0,427.65
322.0,2.3023,2.3018,2.2977,0.152,0.031,0.1,0.1113,0.03125,0.03125,1.378,1.637,33.0,-0.939,15.8,429.04
323.0,2.2899,2.3007,2.2975,0.141,0.156,0.1,0.1059,0.0625,0.0625,1.114,0.9191,34.0,-0.578,9.21,430.29
324.0,2.2971,2.3006,2.298,0.141,0.219,0.1,0.07675,0.125,0.125,0.109,12.81,31.0,-12.8,4.5,431.6
325.0,2.3153,2.3009,2.3077,0.078,0.094,0.1,0.6274,0.03125,0.03125,1.042,7.593,35.0,-3.14,101.0,432.68
326.0,2.31,2.3016,2.3054,0.074,0.062,0.1,0.617,0.0625,0.0625,-2.759,28.08,30.0,-27.2,5.0,433.89
327.0,2.2775,2.3003,2.3054,0.074,0.062,0.1,0.3681,0.01562,0.01562,0.494,34.68,36.0,-31.1,14.3,435.48
328.0,2.3039,2.3004,2.305,0.074,0.031,0.1,0.2567,0.01562,0.01562,0.576,24.96,37.0,-10.3,6.54,436.82
329.0,2.2855,2.2997,2.3053,0.086,0.156,0.1,0.6049,0.01563,0.01562,1.056,33.4,39.0,-1.24,17.6,438.02
330.0,2.3033,2.3,2.3058,0.082,0.125,0.1,0.5791,0.03125,0.03125,0.992,16.61,38.0,-2.07,6.4,439.17
331.0,2.2825,2.2993,2.3051,0.074,0.062,0.1,0.2517,0.0625,0.0625,0.744,3.282,36.0,-1.7,17.0,440.28
332.0,2.2801,2.298,2.3071,0.082,0.062,0.1,0.3298,0.0625,0.0625,0.944,4.897,35.0,-3.01,7.59,441.8
333.0,2.2827,2.297,2.3033,0.078,0.062,0.1,0.1957,0.125,0.125,-3.429,90.16,28.0,-90.0,15.9,443.19
334.0,2.2293,2.292,2.3033,0.078,0.156,0.1,0.6544,0.03125,0.03125,1.04,10.79,37.0,-3.61,47.1,444.44
335.0,2.2881,2.2914,2.3057,0.086,0.156,0.1,0.5616,0.0625,0.0625,-2.699,39.0,36.0,-33.9,1.35,445.7
336.0,2.3082,2.2935,2.3057,0.086,0.094,0.1,0.665,0.01562,0.01562,1.581,34.77,38.0,-4.96,29.6,446.77
337.0,2.3043,2.2933,2.3049,0.074,0.125,0.1,0.3653,0.03125,0.03125,0.949,7.567,37.0,-1.99,115.0,448.08
338.0,2.2879,2.292,2.3007,0.082,0.125,0.1,0.9313,0.0625,0.0625,0.209,31.92,35.0,-25.5,5.62,449.62
339.0,2.3048,2.2919,2.3015,0.094,0.094,0.1,0.2105,0.01563,0.01562,1.1,14.42,37.0,-3.27,2.75,450.77
340.0,2.2848,2.2916,2.3005,0.086,0.156,0.1,0.2484,0.03125,0.03125,0.931,8.966,35.0,-4.84,17.8,452.14
341.0,2.2851,2.2911,2.3006,0.066,0.031,0.1,0.4373,0.0625,0.0625,0.382,11.17,35.0,-7.86,4.22,453.42
342.0,2.3082,2.2914,2.3137,0.117,0.031,0.1,0.9423,0.0625,0.0625,0.749,9.402,35.0,-4.69,26.5,454.98
343.0,2.281,2.291,2.2985,0.094,0.125,0.1,0.266,0.0625,0.0625,0.695,4.391,35.0,-2.04,25.5,456.4
344.0,2.2822,2.2902,2.2984,0.113,0.094,0.1,0.3286,0.0625,0.0625,1.026,3.897,35.0,-2.05,133.0,457.78
345.0,2.295,2.2892,2.2904,0.109,0.0,0.1,1.618,0.125,0.125,0.007,72.46,36.0,-66.8,35.4,459.22
346.0,2.2933,2.2884,2.2904,0.109,0.062,0.1,0.5386,0.03125,0.03125,0.027,141.5,28.0,-141.0,9.89,460.55
347.0,2.2911,2.2891,2.2904,0.109,0.062,0.1,0.4248,0.007813,0.007812,0.797,94.41,35.0,-49.7,12.6,461.78
348.0,2.3053,2.2891,2.2914,0.117,0.156,0.1,0.7436,0.01563,0.01562,0.224,125.4,35.0,-84.7,24.0,462.86
349.0,2.3022,2.29,2.2907,0.109,0.125,0.1,0.5479,0.003906,0.003906,0.988,133.0,41.0,-1.64,34.1,464.09
350.0,2.3105,2.2903,2.2903,0.105,0.094,0.1,0.396,0.007813,0.007812,0.896,45.08,39.0,-1.89,14.4,465.17
351.0,2.2154,2.287,2.2898,0.117,0.219,0.1,1.617,0.01563,0.01562,1.24,80.34,40.0,-2.16,43.9,466.39
352.0,2.3303,2.2895,2.2932,0.129,0.188,0.1,1.078,0.03125,0.03125,0.876,23.48,38.0,-4.16,24.7,467.73
353.0,2.3205,2.2914,2.2948,0.113,0.094,0.1,0.4762,0.0625,0.0625,0.114,20.77,30.0,-20.4,8.83,469.54
354.0,2.2815,2.294,2.2988,0.121,0.156,0.1,0.5772,0.01563,0.01562,1.05,33.42,38.0,-4.25,13.1,470.92
355.0,2.3282,2.296,2.2954,0.098,0.156,0.1,0.4141,0.03125,0.03125,0.999,10.32,36.0,-8.07,13.6,472.26
356.0,2.2661,2.2939,2.298,0.105,0.156,0.1,0.3169,0.0625,0.0625,0.815,4.288,35.0,-1.33,9.35,473.51
357.0,2.2749,2.2924,2.3032,0.121,0.094,0.1,0.918,0.125,0.125,0.109,3.873,35.0,-1.58,35.8,475.2
358.0,2.2989,2.293,2.2993,0.09,0.031,0.1,0.4935,0.03125,0.03125,0.652,17.68,35.0,-8.82,19.3,476.36
359.0,2.262,2.2908,2.2941,0.117,0.156,0.1,0.8767,0.03125,0.03125,0.95,15.44,38.0,-1.03,16.7,477.49
360.0,2.2951,2.2913,2.3001,0.078,0.062,0.1,0.7588,0.0625,0.0625,0.82,5.838,35.0,-2.97,14.4,478.94
361.0,2.3267,2.2934,2.2892,0.117,0.0,0.1,0.2756,0.125,0.125,1.095,1.826,33.0,-0.988,18.3,480.31
362.0,2.2812,2.2921,2.3018,0.129,0.094,0.1,1.525,0.25,0.25,-3.112,13.99,31.0,-13.5,68.7,481.44
363.0,2.2461,2.2903,2.3018,0.129,0.125,0.1,0.9305,0.0625,0.0625,0.8,18.6,37.0,-5.27,36.7,482.77
364.0,2.296,2.291,2.2974,0.117,0.031,0.1,0.4086,0.125,0.125,0.346,3.417,35.0,-1.64,25.3,484.01
365.0,2.256,2.2891,2.2984,0.082,0.156,0.1,0.6326,0.125,0.125,-0.295,3.882,32.0,-3.87,36.0,485.62
366.0,2.2493,2.2869,2.2984,0.082,0.156,0.1,1.288,0.03125,0.03125,1.235,19.11,37.0,-5.12,33.2,486.89
367.0,2.3542,2.29,2.3106,0.07,0.0,0.1,1.458,0.0625,0.0625,0.792,14.33,36.0,-11.4,47.6,488.2
368.0,2.2725,2.2884,2.2948,0.082,0.188,0.1,0.502,0.125,0.125,0.036,15.33,36.0,-13.5,12.6,489.71
369.0,2.2835,2.2874,2.2948,0.082,0.125,0.1,0.4147,0.03125,0.03125,0.599,10.73,36.0,-9.46,61.4,491.09
370.0,2.2683,2.2853,2.2947,0.078,0.125,0.1,0.7042,0.03125,0.03125,1.028,9.902,36.0,-1.52,18.2,492.45
371.0,2.2283,2.286,2.3017,0.07,0.156,0.1,0.1991,0.0625,0.0625,-1.091,12.41,31.0,-12.2,34.5,494.02
372.0,2.3654,2.2877,2.3017,0.07,0.062,0.1,2.35,0.01563,0.01562,0.908,115.9,39.0,-7.85,54.3,495.21
373.0,2.3304,2.2882,2.2955,0.062,0.094,0.1,0.2202,0.03125,0.03125,0.284,18.1,36.0,-15.7,36.8,496.52
374.0,2.3067,2.2895,2.2968,0.066,0.125,0.1,1.132,0.03125,0.03125,0.651,45.92,37.0,-14.1,19.5,497.71
375.0,2.312,2.2887,2.2944,0.066,0.0,0.1,0.5491,0.03125,0.03125,1.008,10.86,37.0,-3.25,31.7,499.06
376.0,2.2803,2.2894,2.2945,0.082,0.062,0.1,0.2075,0.0625,0.0625,-0.484,11.33,31.0,-10.7,18.4,500.41
377.0,2.335,2.2924,2.2945,0.082,0.062,0.1,0.8534,0.01563,0.01562,0.85,53.5,40.0,-5.54,9.89,501.76
378.0,2.3075,2.2928,2.2944,0.09,0.0,0.1,0.5761,0.03125,0.03125,0.649,14.46,38.0,-2.23,26.2,503.11
379.0,2.2997,2.2947,2.2967,0.121,0.062,0.1,0.2531,0.03125,0.03125,0.326,8.292,35.0,-4.07,9.65,504.36
380.0,2.2652,2.2932,2.3003,0.121,0.25,0.1,0.3594,0.03125,0.03125,0.515,9.679,35.0,-4.0,12.5,505.71
381.0,2.2906,2.2914,2.2963,0.109,0.094,0.1,0.335,0.03125,0.03125,1.055,7.958,38.0,-0.926,14.8,507.19
382.0,2.3222,2.2934,2.2996,0.102,0.094,0.1,0.8245,0.0625,0.0625,0.593,15.08,35.0,-11.2,31.4,508.62
383.0,2.3098,2.2966,2.2983,0.105,0.031,0.1,0.3698,0.0625,0.0625,0.761,2.861,35.0,-1.11,12.6,509.9
384.0,2.2809,2.2959,2.2958,0.109,0.156,0.1,0.3177,0.125,0.125,-0.077,9.822,31.0,-9.79,16.5,511.24
385.0,2.2592,2.296,2.2958,0.109,0.094,0.1,0.2599,0.03125,0.03125,0.728,9.109,37.0,-2.59,29.1,512.53
386.0,2.2441,2.2958,2.2921,0.117,0.219,0.1,0.6135,0.03125,0.03125,0.944,20.6,37.0,-6.69,7.94,514.15
387.0,2.3047,2.2933,2.2955,0.094,0.062,0.1,1.02,0.0625,0.0625,0.892,5.834,35.0,-2.76,35.3,515.33
388.0,2.3014,2.2947,2.2966,0.109,0.125,0.1,0.6317,0.125,0.125,0.104,3.465,33.0,-2.6,23.6,516.81
389.0,2.292,2.2952,2.304,0.152,0.219,0.1,0.2965,0.03125,0.03125,0.331,22.71,35.0,-15.3,3.09,517.95
390.0,2.3065,2.2971,2.3004,0.133,0.094,0.1,0.5017,0.03125,0.03125,0.583,19.45,35.0,-10.4,39.2,519.18
391.0,2.2886,2.3001,2.3027,0.082,0.188,0.1,0.5295,0.03125,0.03125,0.631,8.492,37.0,-1.44,15.7,520.57
392.0,2.2804,2.2958,2.3145,0.062,0.062,0.1,2.258,0.03125,0.03125,-1.752,56.74,38.0,-7.03,24.4,521.96
