step,loss,loss_avg10,probe_loss,probe_accuracy,batch_accuracy,lr,grad_norm,step_norm,wall_clock_s
14910.0,1.827,1.9442,1.9347,0.23,0.312,0.1,0.8818,0.08818,45.66
14920.0,2.2682,1.9679,1.9578,0.23,0.219,0.1,1.517,0.1517,45.69
14930.0,1.8826,1.9377,1.9885,0.23,0.156,0.1,1.356,0.1356,45.72
14940.0,1.8338,1.9078,1.9409,0.234,0.344,0.1,1.28,0.128,45.75
14950.0,1.6585,1.9361,1.9614,0.219,0.156,0.1,0.9192,0.09192,45.78
14960.0,1.8459,1.917,1.9185,0.25,0.281,0.1,1.451,0.1451,45.81
14970.0,1.9812,1.9249,1.9216,0.297,0.25,0.1,1.853,0.1853,45.84
14980.0,2.0826,1.9135,1.95,0.223,0.25,0.1,1.177,0.1177,45.87
14990.0,1.9382,1.8731,1.9633,0.23,0.281,0.1,0.7835,0.07835,45.89
15000.0,2.1568,1.9055,1.9211,0.25,0.188,0.1,1.08,0.108,45.92
15010.0,1.9835,1.9653,1.9351,0.223,0.156,0.1,1.348,0.1348,45.95
15020.0,2.0551,1.9588,1.9082,0.258,0.312,0.1,1.09,0.109,45.98
15030.0,1.7456,1.9146,1.9204,0.207,0.344,0.1,1.474,0.1474,46.01
15040.0,1.7656,1.8988,1.9269,0.203,0.25,0.1,0.8643,0.08643,46.04
15050.0,1.8164,1.8862,1.9145,0.234,0.25,0.1,1.006,0.1006,46.07
15060.0,1.9095,1.9413,1.925,0.262,0.25,0.1,1.118,0.1118,46.1
15070.0,1.9519,1.971,1.9234,0.219,0.312,0.1,0.9274,0.09274,46.13
15080.0,2.1673,1.9087,1.8949,0.273,0.188,0.1,1.567,0.1567,46.16
15090.0,1.8599,1.9071,1.9153,0.219,0.312,0.1,0.8573,0.08573,46.19
15100.0,1.9696,1.9229,1.9053,0.262,0.094,0.1,1.366,0.1366,46.22
15110.0,1.9945,1.9449,1.9122,0.258,0.156,0.1,1.013,0.1013,46.25
15120.0,1.6967,1.929,1.9254,0.234,0.219,0.1,0.7994,0.07994,46.28
15130.0,1.9993,1.888,1.9217,0.199,0.219,0.1,1.497,0.1497,46.31
15140.0,1.7852,1.8929,1.9491,0.191,0.25,0.1,0.8873,0.08873,46.34
15150.0,1.8088,1.9346,1.926,0.219,0.219,0.1,1.621,0.1621,46.37
15160.0,2.0673,1.9663,1.9183,0.234,0.344,0.1,0.587,0.0587,46.4
15170.0,2.1033,1.9404,1.8997,0.262,0.125,0.1,2.88,0.288,46.43
15180.0,2.1013,1.9313,1.944,0.238,0.312,0.1,1.088,0.1088,46.46
15190.0,1.9376,1.911,1.9027,0.262,0.281,0.1,1.024,0.1024,46.49
15200.0,1.9389,1.8983,1.9223,0.266,0.219,0.1,0.7834,0.07834,46.52
15210.0,2.0737,1.9203,1.9169,0.281,0.375,0.1,2.702,0.2702,46.55
15220.0,2.0658,1.9164,1.9475,0.25,0.219,0.1,1.445,0.1445,46.58
15230.0,1.8024,1.8857,1.9042,0.223,0.25,0.1,0.6966,0.06966,46.61
15240.0,2.0003,1.8927,1.9772,0.176,0.219,0.1,1.032,0.1032,46.64
15250.0,1.8889,1.937,1.9692,0.227,0.25,0.1,1.306,0.1306,46.66
15260.0,2.1955,1.958,1.9658,0.219,0.188,0.1,1.846,0.1846,46.69
15270.0,2.1366,1.9773,1.9741,0.195,0.125,0.1,1.695,0.1695,46.72
15280.0,1.8659,1.9542,1.9222,0.211,0.281,0.1,1.106,0.1106,46.75
15290.0,2.0214,1.931,1.9162,0.285,0.281,0.1,0.984,0.0984,46.78
15300.0,1.9381,1.9438,1.966,0.223,0.188,0.1,1.051,0.1051,46.81
15310.0,1.7752,1.9524,1.9293,0.234,0.188,0.1,1.547,0.1547,46.84
15320.0,1.9102,1.9697,1.9328,0.203,0.219,0.1,1.219,0.1219,46.87
15330.0,1.9394,1.9625,1.9564,0.23,0.25,0.1,1.13,0.113,46.9
15340.0,2.133,1.9431,1.9644,0.234,0.281,0.1,1.154,0.1154,46.93
15350.0,1.8799,1.9244,1.9149,0.254,0.219,0.1,1.314,0.1314,46.96
15360.0,1.8942,1.908,1.9288,0.238,0.281,0.1,1.04,0.104,46.99
15370.0,1.84,1.9389,1.9514,0.258,0.188,0.1,1.176,0.1176,47.02
15380.0,1.9788,1.9412,1.9545,0.246,0.25,0.1,0.8902,0.08902,47.05
15390.0,1.9494,1.9347,1.9263,0.238,0.344,0.1,0.928,0.0928,47.08
15400.0,1.9387,1.9534,1.8972,0.234,0.281,0.1,0.8903,0.08903,47.11
15410.0,2.1367,1.9666,2.0593,0.223,0.125,0.1,1.546,0.1546,47.14
15420.0,2.1574,1.9714,1.9938,0.219,0.094,0.1,0.7958,0.07958,47.17
15430.0,2.0125,1.9212,1.9227,0.219,0.25,0.1,0.6246,0.06246,47.2
15440.0,1.8648,1.9003,1.9678,0.23,0.219,0.1,1.436,0.1436,47.23
15450.0,1.7346,1.8717,1.9459,0.242,0.375,0.1,1.126,0.1126,47.26
15460.0,1.8523,1.8787,1.9317,0.238,0.281,0.1,1.12,0.112,47.29
15470.0,1.9411,1.9354,1.9495,0.27,0.312,0.1,1.059,0.1059,47.32
15480.0,1.9052,1.9712,1.9951,0.258,0.281,0.1,1.472,0.1472,47.34
15490.0,1.9333,2.0006,1.9473,0.246,0.188,0.1,2.05,0.205,47.37
15500.0,1.9107,1.971,1.9223,0.254,0.281,0.1,0.7974,0.07974,47.4
15510.0,1.807,1.9422,1.9197,0.262,0.344,0.1,0.9722,0.09722,47.43
15520.0,2.0278,1.9541,1.9404,0.25,0.188,0.1,1.139,0.1139,47.46
15530.0,1.9341,1.943,1.9181,0.281,0.25,0.1,1.036,0.1036,47.49
15540.0,1.9092,1.8975,1.9045,0.262,0.312,0.1,0.9355,0.09355,47.52
15550.0,2.0698,1.9251,1.9401,0.219,0.281,0.1,1.379,0.1379,47.55
15560.0,1.8762,1.9324,1.9091,0.238,0.219,0.1,1.219,0.1219,47.58
15570.0,1.8196,1.9131,1.9063,0.246,0.219,0.1,1.464,0.1464,47.61
15580.0,1.9533,1.9274,1.9847,0.195,0.281,0.1,1.067,0.1067,47.64
15590.0,1.7543,1.8991,1.9318,0.242,0.156,0.1,1.004,0.1004,47.67
15600.0,1.957,1.8993,1.9495,0.207,0.156,0.1,1.219,0.1219,47.7
15610.0,2.0517,1.9027,2.0099,0.211,0.125,0.1,1.818,0.1818,47.73
15620.0,2.0597,1.8814,1.9165,0.266,0.188,0.1,1.379,0.1379,47.76
15630.0,1.9793,1.8874,1.9523,0.254,0.25,0.1,1.11,0.111,47.79
15640.0,1.997,1.9012,1.9594,0.25,0.281,0.1,1.251,0.1251,47.82
15650.0,1.7751,1.9057,1.9276,0.246,0.312,0.1,0.6017,0.06017,47.85
15660.0,2.2258,1.912,1.9271,0.266,0.25,0.1,1.203,0.1203,47.88
15670.0,1.8383,1.9151,1.9379,0.238,0.406,0.1,1.257,0.1257,47.91
15680.0,1.764,1.8954,1.9365,0.242,0.312,0.1,0.8008,0.08008,47.94
15690.0,1.7447,1.881,1.9131,0.277,0.375,0.1,1.456,0.1456,47.96
15700.0,1.8609,1.9028,1.9446,0.254,0.281,0.1,1.298,0.1298,47.99
15710.0,1.8296,1.9137,1.927,0.25,0.375,0.1,1.342,0.1342,48.02
15720.0,1.9988,1.9455,1.9373,0.273,0.188,0.1,1.185,0.1185,48.05
15730.0,2.1192,1.9409,1.9398,0.25,0.25,0.1,1.351,0.1351,48.08
15740.0,1.8376,1.8797,1.9139,0.266,0.219,0.1,1.132,0.1132,48.11
15750.0,1.8496,1.9019,1.9363,0.254,0.406,0.1,0.7723,0.07723,48.14
15760.0,1.8578,1.9376,1.9157,0.254,0.219,0.1,1.027,0.1027,48.17
15770.0,1.9693,1.9014,1.9827,0.211,0.219,0.1,1.209,0.1209,48.2
15780.0,1.8555,1.8641,1.9472,0.246,0.188,0.1,0.8309,0.08309,48.23
15790.0,1.8841,1.9106,1.9121,0.23,0.469,0.1,1.011,0.1011,48.26
15800.0,2.0633,1.9596,1.9386,0.227,0.219,0.1,0.8468,0.08468,48.29
15810.0,1.9743,1.9471,1.928,0.242,0.344,0.1,1.503,0.1503,48.32
15820.0,1.9259,1.9062,1.9097,0.25,0.25,0.1,1.153,0.1153,48.35
15830.0,1.8881,1.875,1.9134,0.246,0.25,0.1,1.197,0.1197,48.38
15840.0,1.9027,1.8921,1.9514,0.25,0.344,0.1,1.268,0.1268,48.41
15850.0,1.8513,1.9004,1.9288,0.262,0.219,0.1,0.7924,0.07924,48.44
15860.0,2.1016,1.9336,1.935,0.281,0.219,0.1,1.249,0.1249,48.47
15870.0,1.6383,1.8956,2.0073,0.234,0.344,0.1,1.752,0.1752,48.5
15880.0,1.8058,1.8582,1.9999,0.23,0.25,0.1,0.951,0.0951,48.53
15890.0,1.8207,1.9435,1.9156,0.254,0.25,0.1,1.051,0.1051,48.55
15900.0,2.0202,1.962,1.9336,0.238,0.219,0.1,1.863,0.1863,48.58
15910.0,2.1558,1.9331,1.9482,0.25,0.25,0.1,1.564,0.1564,48.61
15920.0,1.7007,1.9179,1.9587,0.223,0.125,0.1,1.002,0.1002,48.64
15930.0,1.8966,1.8907,2.0048,0.215,0.25,0.1,1.683,0.1683,48.67
15940.0,1.9458,1.9202,1.9907,0.215,0.344,0.1,1.192,0.1192,48.7
15950.0,2.0437,1.916,1.9503,0.246,0.188,0.1,2.882,0.2882,48.73
15960.0,1.6855,1.907,1.9381,0.25,0.312,0.1,1.113,0.1113,48.76
15970.0,1.9316,1.9396,1.9845,0.223,0.219,0.1,1.071,0.1071,48.79
15980.0,2.0092,1.9327,1.938,0.254,0.219,0.1,0.8049,0.08049,48.82
15990.0,1.8512,1.9272,1.917,0.246,0.188,0.1,0.8893,0.08893,48.85
16000.0,1.7429,1.8778,1.906,0.262,0.406,0.1,1.104,0.1104,48.88
16010.0,1.7455,1.8465,1.9403,0.262,0.438,0.1,0.952,0.0952,48.91
16020.0,1.9585,1.9229,1.926,0.254,0.25,0.1,1.149,0.1149,48.94
16030.0,2.1066,2.003,1.9316,0.27,0.25,0.1,0.7463,0.07463,48.97
16040.0,1.8313,1.9948,1.9166,0.254,0.25,0.1,1.528,0.1528,49.0
16050.0,1.9366,1.9413,1.9119,0.254,0.375,0.1,1.423,0.1423,49.03
16060.0,1.7717,1.906,1.9122,0.277,0.281,0.1,1.071,0.1071,49.06
16070.0,1.9485,1.905,1.8912,0.27,0.375,0.1,1.263,0.1263,49.08
16080.0,1.846,1.8868,1.899,0.254,0.281,0.1,0.9586,0.09586,49.11
16090.0,1.9505,1.9207,1.9104,0.262,0.281,0.1,0.7907,0.07907,49.14
16100.0,1.9124,1.9496,1.9618,0.258,0.312,0.1,0.7472,0.07472,49.17
16110.0,1.8014,1.9318,1.9202,0.25,0.25,0.1,0.7875,0.07875,49.2
16120.0,1.8974,1.9304,1.9504,0.238,0.188,0.1,1.072,0.1072,49.23
16130.0,1.7686,1.9317,1.9404,0.266,0.312,0.1,1.073,0.1073,49.26
16140.0,1.9434,1.9227,1.9158,0.254,0.312,0.1,1.02,0.102,49.29
16150.0,1.9947,1.8916,1.92,0.25,0.188,0.1,0.9445,0.09445,49.32
16160.0,1.9631,1.943,1.95,0.246,0.188,0.1,0.8181,0.08181,49.35
16170.0,1.7195,1.9904,1.9464,0.246,0.281,0.1,0.7554,0.07554,49.38
16180.0,1.7848,1.9575,1.9636,0.266,0.281,0.1,0.6536,0.06536,49.41
16190.0,1.7842,1.908,1.9135,0.234,0.375,0.1,1.231,0.1231,49.44
16200.0,1.9012,1.8766,2.0341,0.277,0.25,0.1,2.107,0.2107,49.47
16210.0,1.8955,1.8864,1.9082,0.242,0.312,0.1,1.281,0.1281,49.5
16220.0,1.7327,1.8686,1.9251,0.262,0.125,0.1,0.9851,0.09851,49.53
16230.0,2.0478,1.8352,1.9112,0.258,0.312,0.1,0.98,0.098,49.56
16240.0,1.7813,1.8631,1.9107,0.238,0.438,0.1,0.9529,0.09529,49.59
16250.0,1.9385,1.8763,1.9196,0.223,0.375,0.1,1.626,0.1626,49.62
16260.0,1.9043,1.8846,1.9209,0.258,0.219,0.1,1.396,0.1396,49.65
16270.0,2.0159,1.9429,1.9908,0.25,0.219,0.1,0.9851,0.09851,49.67
16280.0,1.8236,1.9522,1.9047,0.254,0.375,0.1,0.9952,0.09952,49.7
16290.0,2.0717,1.9545,1.9153,0.277,0.219,0.1,0.8402,0.08402,49.73
16300.0,1.8882,1.9647,1.9242,0.258,0.219,0.1,0.9919,0.09919,49.76
16310.0,1.8922,1.9406,1.9281,0.254,0.438,0.1,1.055,0.1055,49.79
16320.0,1.9511,1.9182,1.9178,0.234,0.219,0.1,1.064,0.1064,49.82
16330.0,1.7326,1.8927,1.9253,0.258,0.375,0.1,0.7352,0.07352,49.85
16340.0,1.9592,1.9233,1.9025,0.254,0.156,0.1,0.9397,0.09397,49.88
16350.0,1.8309,1.9001,1.9394,0.227,0.344,0.1,0.9393,0.09393,49.91
16360.0,1.8286,1.8611,1.9042,0.25,0.312,0.1,1.864,0.1864,49.94
16370.0,2.1272,1.8798,2.1002,0.23,0.156,0.1,2.908,0.2908,49.97
16380.0,1.8804,1.8884,1.9261,0.258,0.375,0.1,0.9081,0.09081,50.0
16390.0,1.9453,1.9201,1.931,0.25,0.281,0.1,1.391,0.1391,50.03
16400.0,1.9507,1.899,2.0298,0.254,0.312,0.1,1.965,0.1965,50.06
16410.0,1.8803,1.8706,1.9516,0.246,0.281,0.1,1.733,0.1733,50.09
16420.0,1.6978,1.8744,1.9723,0.238,0.312,0.1,0.9219,0.09219,50.12
16430.0,2.0186,1.9093,1.9218,0.227,0.312,0.1,1.329,0.1329,50.15
16440.0,1.918,1.934,1.9147,0.238,0.188,0.1,1.26,0.126,50.18
16450.0,1.7342,1.9025,1.9231,0.238,0.375,0.1,1.049,0.1049,50.2
16460.0,1.9171,1.949,1.9284,0.25,0.344,0.1,0.896,0.0896,50.24
16470.0,1.8858,1.9445,1.9474,0.227,0.406,0.1,1.258,0.1258,50.26
16480.0,1.8974,1.8989,1.9352,0.262,0.312,0.1,1.547,0.1547,50.29
16490.0,2.1283,1.9091,1.9175,0.262,0.094,0.1,1.594,0.1594,50.32
16500.0,1.8701,1.905,1.9196,0.25,0.281,0.1,0.9285,0.09285,50.35
16510.0,1.7435,1.9091,1.9075,0.254,0.312,0.1,0.9704,0.09704,50.38
16520.0,1.7751,1.9439,1.9697,0.254,0.312,0.1,0.7686,0.07686,50.41
16530.0,1.801,1.9285,1.9085,0.258,0.281,0.1,0.8876,0.08876,50.44
16540.0,1.8277,1.8626,1.9292,0.234,0.406,0.1,0.8022,0.08022,50.47
16550.0,1.815,1.8924,1.9107,0.262,0.125,0.1,2.12,0.212,50.5
16560.0,2.042,1.9134,2.0912,0.254,0.312,0.1,1.658,0.1658,50.53
16570.0,1.815,1.9447,1.9298,0.238,0.25,0.1,0.9781,0.09781,50.56
16580.0,1.8271,1.9566,1.9342,0.23,0.281,0.1,1.1,0.11,50.59
16590.0,2.1227,1.9672,1.9056,0.266,0.188,0.1,1.104,0.1104,50.62
16600.0,1.9871,1.9447,1.8977,0.254,0.344,0.1,1.368,0.1368,50.65
16610.0,1.9431,1.9051,1.9551,0.246,0.281,0.1,0.8728,0.08728,50.68
16620.0,1.929,1.9115,1.9135,0.242,0.344,0.1,1.453,0.1453,50.71
16630.0,1.9872,1.9159,1.9296,0.242,0.25,0.1,1.332,0.1332,50.74
16640.0,2.2242,1.9328,1.9557,0.207,0.156,0.1,2.108,0.2108,50.77
16650.0,1.8117,1.9191,1.9202,0.242,0.344,0.1,1.295,0.1295,50.8
16660.0,1.962,1.9168,1.9156,0.227,0.125,0.1,0.7112,0.07112,50.83
16670.0,1.9586,1.9044,1.9484,0.254,0.344,0.1,1.592,0.1592,50.85
16680.0,2.0467,1.9148,1.9065,0.258,0.125,0.1,1.23,0.123,50.88
16690.0,2.0416,1.9339,1.9315,0.254,0.25,0.1,0.8285,0.08285,50.91
16700.0,1.7641,1.9196,1.9359,0.23,0.188,0.1,0.8578,0.08578,50.94
16710.0,1.87,1.9324,1.9019,0.246,0.469,0.1,1.473,0.1473,50.97
16720.0,1.769,1.9724,1.9318,0.285,0.312,0.1,1.109,0.1109,51.0
16730.0,1.9308,1.9627,1.9689,0.227,0.281,0.1,0.8294,0.08294,51.03
16740.0,1.8972,1.9293,1.9894,0.227,0.281,0.1,1.776,0.1776,51.06
16750.0,1.6624,1.9231,1.9255,0.273,0.5,0.1,1.2,0.12,51.09
16760.0,1.6708,1.9157,1.9289,0.258,0.312,0.1,0.5031,0.05031,51.12
16770.0,1.7681,1.8803,1.9593,0.246,0.344,0.1,1.064,0.1064,51.15
16780.0,1.9229,1.8915,1.922,0.25,0.344,0.1,0.9432,0.09432,51.19
16790.0,1.9072,1.9124,1.9171,0.242,0.344,0.1,1.194,0.1194,51.23
16800.0,2.078,1.9029,1.9422,0.246,0.125,0.1,1.562,0.1562,51.26
16810.0,1.9254,1.9094,1.941,0.254,0.406,0.1,1.381,0.1381,51.29
16820.0,1.8442,1.9335,1.9693,0.254,0.438,0.1,0.8317,0.08317,51.32
16830.0,2.0403,1.9552,1.9645,0.277,0.188,0.1,0.8791,0.08791,51.35
16840.0,1.6425,1.9051,1.9633,0.25,0.312,0.1,1.986,0.1986,51.38
16850.0,2.1074,1.9092,1.9635,0.27,0.25,0.1,1.83,0.183,51.41
16860.0,2.1734,1.9831,1.9808,0.258,0.219,0.1,1.211,0.1211,51.44
16870.0,1.7939,1.962,1.9435,0.25,0.125,0.1,0.77,0.077,51.47
16880.0,1.8161,1.936,1.9856,0.188,0.406,0.1,1.144,0.1144,51.5
16890.0,1.7464,1.9489,1.9263,0.242,0.219,0.1,0.9529,0.09529,51.53
16900.0,1.7746,1.95,1.953,0.27,0.312,0.1,1.474,0.1474,51.56
16910.0,1.9896,1.9828,1.9344,0.246,0.344,0.1,0.8344,0.08344,51.59
16920.0,1.8402,2.0129,1.9201,0.289,0.25,0.1,0.8024,0.08024,51.62
16930.0,2.0807,1.9752,1.9016,0.273,0.25,0.1,1.556,0.1556,51.65
16940.0,2.0705,1.9244,1.9438,0.223,0.344,0.1,0.9784,0.09784,51.68
16950.0,1.96,1.9382,1.9107,0.262,0.219,0.1,1.006,0.1006,51.71
16960.0,1.7395,1.9467,1.9018,0.23,0.25,0.1,1.118,0.1118,51.74
16970.0,1.8018,1.9115,1.9672,0.234,0.312,0.1,2.075,0.2075,51.77
16980.0,1.7303,1.8708,1.9177,0.223,0.406,0.1,1.061,0.1061,51.81
16990.0,1.86,1.8604,1.9109,0.246,0.156,0.1,0.8415,0.08415,51.84
17000.0,2.0451,1.8763,1.9022,0.25,0.281,0.1,1.276,0.1276,51.87
17010.0,2.1448,1.9023,1.9053,0.238,0.188,0.1,1.021,0.1021,51.9
17020.0,1.9711,1.9027,1.9908,0.234,0.312,0.1,2.514,0.2514,51.93
17030.0,2.0448,1.9065,1.9637,0.199,0.219,0.1,1.056,0.1056,51.96
17040.0,1.9371,1.9291,1.9046,0.246,0.219,0.1,1.06,0.106,51.99
17050.0,2.1274,1.9025,1.9196,0.266,0.156,0.1,2.444,0.2444,52.02
17060.0,2.0739,1.8714,1.948,0.215,0.312,0.1,0.8128,0.08128,52.05
17070.0,1.8458,1.926,1.8944,0.27,0.281,0.1,1.023,0.1023,52.08
17080.0,1.9636,1.9663,1.9196,0.273,0.219,0.1,0.9407,0.09407,52.11
17090.0,2.0484,1.9337,1.9418,0.258,0.219,0.1,1.089,0.1089,52.14
17100.0,1.8464,1.9137,1.9258,0.25,0.344,0.1,0.6292,0.06292,52.17
17110.0,1.9234,1.939,1.9279,0.234,0.25,0.1,0.9839,0.09839,52.2
17120.0,1.8976,1.8986,1.9076,0.262,0.156,0.1,0.9287,0.09287,52.23
17130.0,1.9267,1.8749,2.0189,0.223,0.219,0.1,0.8043,0.08043,52.26
17140.0,1.8152,1.909,1.9302,0.242,0.375,0.1,1.144,0.1144,52.29
17150.0,1.9987,1.8896,1.9269,0.238,0.188,0.1,1.099,0.1099,52.32
17160.0,2.067,1.883,1.9315,0.246,0.25,0.1,0.9539,0.09539,52.35
17170.0,1.7601,1.8945,1.9165,0.242,0.312,0.1,0.6854,0.06854,52.38
17180.0,1.9979,1.8959,1.9206,0.238,0.25,0.1,1.231,0.1231,52.41
17190.0,1.8843,1.8948,1.9254,0.281,0.25,0.1,1.301,0.1301,52.44
17200.0,1.7979,1.91,1.9083,0.266,0.469,0.1,1.066,0.1066,52.47
17210.0,2.0856,1.9221,1.9144,0.23,0.219,0.1,1.19,0.119,52.51
17220.0,1.9859,1.9168,1.9376,0.242,0.188,0.1,1.431,0.1431,52.54
17230.0,1.8867,1.9243,1.9331,0.258,0.25,0.1,2.17,0.217,52.57
17240.0,2.0053,1.9668,1.9246,0.23,0.25,0.1,1.139,0.1139,52.6
17250.0,1.8534,1.9595,1.9516,0.238,0.344,0.1,1.006,0.1006,52.63
17260.0,2.009,1.9328,1.9486,0.234,0.156,0.1,1.149,0.1149,52.66
17270.0,1.9989,1.9303,1.9364,0.227,0.156,0.1,1.249,0.1249,52.69
17280.0,2.0647,1.9138,1.9212,0.238,0.281,0.1,1.237,0.1237,52.72
17290.0,1.8069,1.9245,1.9467,0.262,0.344,0.1,1.335,0.1335,52.75
17300.0,1.7346,1.9325,1.9625,0.227,0.344,0.1,1.02,0.102,52.78
17310.0,1.8834,1.906,1.9414,0.254,0.312,0.1,1.16,0.116,52.81
17320.0,1.7831,1.8711,1.9559,0.234,0.281,0.1,1.165,0.1165,52.84
17330.0,2.0871,1.9043,1.9313,0.246,0.094,0.1,0.9429,0.09429,52.87
17340.0,2.0125,1.9492,1.9505,0.254,0.25,0.1,0.9805,0.09805,52.9
17350.0,1.799,1.8935,1.943,0.227,0.188,0.1,1.296,0.1296,52.93
17360.0,1.8663,1.8625,1.9529,0.273,0.375,0.1,0.8496,0.08496,52.96
17370.0,1.9444,1.8897,1.9501,0.25,0.312,0.1,0.6632,0.06632,52.99
17380.0,2.0486,1.9096,1.9592,0.266,0.219,0.1,1.687,0.1687,53.02
17390.0,1.8475,1.8454,1.9421,0.262,0.312,0.1,1.178,0.1178,53.05
17400.0,1.9666,1.8415,1.9119,0.215,0.344,0.1,1.443,0.1443,53.08
17410.0,1.8301,1.8775,1.913,0.227,0.281,0.1,0.8347,0.08347,53.11
17420.0,1.9751,1.8768,2.0342,0.211,0.219,0.1,1.258,0.1258,53.14
17430.0,1.864,1.8841,1.9104,0.273,0.344,0.1,1.282,0.1282,53.17
17440.0,2.023,1.8833,1.975,0.215,0.125,0.1,1.651,0.1651,53.2
17450.0,1.6459,1.8775,1.9307,0.266,0.375,0.1,1.51,0.151,53.23
17460.0,1.9145,1.8564,1.9101,0.238,0.281,0.1,2.628,0.2628,53.26
17470.0,1.9671,1.9424,1.9307,0.207,0.125,0.1,1.479,0.1479,53.29
17480.0,1.6779,1.9756,1.927,0.246,0.406,0.1,0.9047,0.09047,53.32
17490.0,1.9627,1.9077,1.9489,0.238,0.312,0.1,1.562,0.1562,53.35
17500.0,1.7794,1.8828,1.928,0.23,0.281,0.1,1.006,0.1006,53.38
17510.0,2.0729,1.9036,1.9335,0.199,0.188,0.1,1.375,0.1375,53.41
17520.0,1.7448,1.9453,1.9331,0.227,0.375,0.1,1.458,0.1458,53.44
17530.0,1.9956,1.9603,1.9369,0.234,0.219,0.1,1.903,0.1903,53.47
17540.0,1.8305,1.9496,1.93,0.227,0.312,0.1,0.9414,0.09414,53.5
17550.0,1.942,1.8989,1.904,0.25,0.344,0.1,0.8653,0.08653,53.53
17560.0,1.7823,1.8673,1.9049,0.281,0.375,0.1,1.516,0.1516,53.57
17570.0,2.0023,1.9212,1.9426,0.234,0.25,0.1,1.226,0.1226,53.6
17580.0,1.7562,1.9785,1.949,0.207,0.281,0.1,0.9834,0.09834,53.63
17590.0,1.747,1.9352,1.9503,0.23,0.438,0.1,1.113,0.1113,53.66
17600.0,1.8826,1.9023,1.9339,0.199,0.25,0.1,0.9509,0.09509,53.69
17610.0,2.113,1.9211,1.9418,0.207,0.25,0.1,1.345,0.1345,53.72
17620.0,1.9447,1.8976,1.9395,0.25,0.312,0.1,1.055,0.1055,53.75
17630.0,1.6636,1.8867,1.9541,0.238,0.219,0.1,1.116,0.1116,53.78
17640.0,1.9105,1.9139,1.9041,0.273,0.25,0.1,1.305,0.1305,53.81
17650.0,1.9734,1.9714,1.939,0.266,0.219,0.1,1.238,0.1238,53.84
17660.0,1.9588,1.9744,1.923,0.211,0.25,0.1,2.565,0.2565,53.87
17670.0,1.726,1.9585,1.9373,0.227,0.375,0.1,1.25,0.125,53.9
17680.0,1.7514,1.9746,1.9488,0.211,0.312,0.1,0.652,0.0652,53.93
17690.0,1.8348,1.9295,1.9073,0.258,0.375,0.1,1.11,0.111,53.96
17700.0,1.8378,1.9152,1.9643,0.25,0.281,0.1,1.141,0.1141,53.99
17710.0,2.0883,1.9666,1.921,0.273,0.219,0.1,1.02,0.102,54.02
17720.0,1.6819,1.9569,1.9168,0.262,0.375,0.1,0.7463,0.07463,54.05
17730.0,1.9427,1.9671,1.9227,0.273,0.312,0.1,0.8875,0.08875,54.08
17740.0,1.963,1.9458,1.9699,0.25,0.25,0.1,1.539,0.1539,54.11
17750.0,1.6803,1.8974,1.9169,0.254,0.375,0.1,1.013,0.1013,54.14
17760.0,2.045,1.9188,1.9575,0.262,0.281,0.1,0.9758,0.09758,54.17
17770.0,2.1081,1.9561,1.9242,0.246,0.219,0.1,1.105,0.1105,54.2
17780.0,1.8557,1.9573,1.9207,0.242,0.25,0.1,0.9742,0.09742,54.23
17790.0,2.0094,1.9491,1.9542,0.238,0.344,0.1,0.8357,0.08357,54.26
17800.0,1.9696,1.9576,1.9312,0.25,0.344,0.1,1.006,0.1006,54.29
17810.0,1.7848,1.9081,1.9201,0.23,0.406,0.1,2.056,0.2056,54.32
17820.0,1.8,1.8645,1.8934,0.223,0.312,0.1,1.316,0.1316,54.35
17830.0,1.943,1.8941,1.9381,0.227,0.281,0.1,0.781,0.0781,54.38
17840.0,1.7578,1.9115,1.9278,0.234,0.312,0.1,1.019,0.1019,54.41
17850.0,1.8668,1.8916,1.9365,0.262,0.25,0.1,1.008,0.1008,54.44
17860.0,1.6267,1.9269,1.9212,0.27,0.281,0.1,0.9713,0.09713,54.47
17870.0,1.9663,1.9493,1.9285,0.27,0.25,0.1,1.066,0.1066,54.5
17880.0,1.8895,1.9886,1.9254,0.242,0.219,0.1,1.109,0.1109,54.53
17890.0,1.6572,1.9517,2.0138,0.242,0.438,0.1,0.8409,0.08409,54.56
17900.0,2.0935,1.8692,1.9883,0.238,0.25,0.1,2.285,0.2285,54.59
17910.0,1.7329,1.8851,1.9188,0.273,0.375,0.1,0.9787,0.09787,54.62
17920.0,2.0545,1.8956,1.9235,0.25,0.125,0.1,2.623,0.2623,54.65
17930.0,2.0217,1.922,1.9159,0.258,0.25,0.1,0.9616,0.09616,54.68
17940.0,1.7811,1.9243,1.9292,0.246,0.344,0.1,1.194,0.1194,54.71
17950.0,1.803,1.8767,1.9834,0.238,0.344,0.1,1.599,0.1599,54.74
17960.0,1.9474,1.8721,1.9078,0.242,0.25,0.1,1.152,0.1152,54.77
17970.0,2.0223,1.9332,1.9035,0.27,0.281,0.1,1.225,0.1225,54.8
17980.0,1.9352,1.9442,1.9038,0.25,0.281,0.1,1.003,0.1003,54.83
17990.0,1.8843,1.903,1.9155,0.266,0.156,0.1,1.314,0.1314,54.86
18000.0,1.998,1.8769,1.9296,0.262,0.156,0.1,0.8732,0.08732,54.89
