step,loss,loss_avg10,probe_loss,probe_accuracy,batch_accuracy,lr,grad_norm,step_norm,trust_radius,rho,lambda_star,tr_secular_evals,eig_min,eig_max,wall_clock_s
195.0,2.3015,2.3709,2.3733,0.082,0.062,0.1,0.03225,0.0625,0.0625,13.908,2.308,33.0,-1.92,0.122,259.56
196.0,3.7285,2.434,3.4377,0.109,0.062,0.1,51.86,0.125,0.125,0.661,112.8,35.0,-91.5,1980.0,261.02
197.0,2.3655,2.4373,2.4446,0.098,0.156,0.1,10.78,0.125,0.125,0.14,24.67,36.0,-23.1,291.0,262.57
198.0,2.3022,2.4376,2.3038,0.109,0.156,0.1,0.01112,0.03125,0.03125,1.465,0.7839,34.0,-0.456,0.0795,263.73
199.0,2.3007,2.4378,2.4123,0.117,0.188,0.1,0.07474,0.0625,0.0625,-220.146,6.142,36.0,-4.96,0.202,265.4
200.0,2.3039,2.4417,2.4123,0.117,0.031,0.1,0.02544,0.01563,0.01562,-1.45,27.22,30.0,-27.2,0.231,266.47
201.0,2.3022,2.4457,2.4123,0.117,0.031,0.1,0.02129,0.003906,0.003906,1.006,5.473,37.0,-1.23,0.604,267.73
202.0,2.303,2.4455,2.4052,0.117,0.156,0.1,0.0299,0.007813,0.007812,1.078,1.685,35.0,-0.122,2.35,268.92
203.0,2.5927,2.4343,2.3639,0.117,0.125,0.1,22.78,0.01562,0.01562,0.977,849.0,40.0,-31.5,625.0,270.15
204.0,2.295,2.4335,2.3135,0.109,0.125,0.1,1.142,0.03125,0.03125,-1.186,7.472,32.0,-6.48,603.0,271.33
205.0,2.3023,2.4336,2.3135,0.109,0.031,0.1,0.04808,0.007813,0.007812,1.015,6.052,37.0,-1.34,2.59,272.45
206.0,2.3018,2.4175,2.3286,0.121,0.031,0.1,0.0314,0.01563,0.01562,1.087,3.56,35.0,-1.88,1.06,273.64
207.0,2.3006,2.4174,2.3295,0.102,0.094,0.1,0.06678,0.03125,0.03125,1.1,4.813,35.0,-2.72,0.146,275.02
208.0,2.299,2.4158,2.4391,0.094,0.125,0.1,0.1421,0.0625,0.0625,-81.308,10.56,36.0,-8.33,0.224,276.41
209.0,2.3181,2.4168,2.4391,0.094,0.094,0.1,23.15,0.01562,0.01562,0.314,817.7,40.0,-38.3,1810.0,277.77
210.0,2.2999,2.4169,2.3632,0.098,0.031,0.1,0.05988,0.01563,0.01562,1.02,3.711,35.0,-1.85,48.9,278.89
211.0,2.2956,2.4164,2.3946,0.102,0.094,0.1,0.6588,0.03125,0.03125,-0.629,140.3,35.0,-119.0,2.32,280.17
212.0,2.2967,2.416,2.3946,0.102,0.156,0.1,0.1565,0.007813,0.007812,1.019,25.67,37.0,-7.09,23.8,281.36
213.0,2.3035,2.4162,2.431,0.105,0.281,0.1,2.249,0.01563,0.01562,1.026,6.874,32.0,-6.04,1200.0,282.67
214.0,2.3022,2.3907,2.4323,0.109,0.031,0.1,0.7204,0.03125,0.03125,0.842,1.68,33.0,-1.63,329.0,284.07
215.0,2.303,2.3908,2.4003,0.105,0.125,0.1,0.02882,0.0625,0.0625,-48.397,0.6512,34.0,-0.509,1.22,285.38
216.0,2.3009,2.3194,2.4003,0.105,0.031,0.1,0.06154,0.01563,0.01562,1.12,7.113,35.0,-3.22,0.561,286.74
217.0,3.9575,2.399,2.5068,0.102,0.094,0.1,26.27,0.03125,0.03125,0.989,975.1,38.0,-193.0,127.0,288.35
218.0,2.296,2.3987,2.3494,0.094,0.125,0.1,0.2145,0.0625,0.0625,-47.059,6.184,36.0,-4.75,43.2,289.62
219.0,2.2987,2.3986,2.3494,0.094,0.094,0.1,0.06877,0.01563,0.01562,1.051,2.485,35.0,-0.79,75.2,290.89
220.0,2.3046,2.3987,2.3746,0.102,0.062,0.1,0.1107,0.03125,0.03125,1.189,0.9337,34.0,-0.425,9.43,292.34
221.0,2.4244,2.4048,2.3805,0.105,0.031,0.1,12.99,0.0625,0.0625,0.11,151.6,37.0,-49.7,105.0,293.71
222.0,2.297,2.4045,2.543,0.129,0.062,0.1,0.9434,0.01563,0.01562,0.937,6.887,36.0,-5.72,1330.0,294.87
223.0,2.4418,2.3969,2.5505,0.141,0.094,0.1,46.87,0.03125,0.03125,0.628,64.22,36.0,-60.4,6470.0,296.17
224.0,2.3117,2.3978,2.4843,0.121,0.125,0.1,10.55,0.03125,0.03125,0.61,15.78,31.0,-15.3,2570.0,297.32
225.0,2.3034,2.3978,2.452,0.113,0.125,0.1,0.717,0.03125,0.03125,0.962,7.933,36.0,-6.6,260.0,298.55
226.0,3.0797,2.4367,2.5875,0.113,0.062,0.1,48.68,0.0625,0.0625,0.439,329.2,36.0,-315.0,814.0,299.83
227.0,2.3021,2.4368,2.3057,0.121,0.062,0.1,0.02692,0.0625,0.0625,-297.485,2.053,33.0,-1.63,0.0469,301.13
228.0,2.3025,2.437,2.3057,0.121,0.062,0.1,0.02274,0.01563,0.01562,1.102,1.906,36.0,-0.616,0.401,302.69
229.0,2.3014,2.4361,2.3734,0.113,0.125,0.1,0.07701,0.03125,0.03125,-78.682,11.44,36.0,-9.04,1.04,304.12
230.0,2.3035,2.4363,2.3734,0.113,0.094,0.1,0.05096,0.007813,0.007812,1.006,4.428,36.0,-0.2,2.16,305.52
231.0,2.3013,2.4366,2.3312,0.117,0.188,0.1,0.04468,0.01563,0.01562,1.139,5.23,35.0,-2.48,0.105,306.92
232.0,2.3005,2.4368,2.4225,0.125,0.062,0.1,0.06946,0.03125,0.03125,-15.794,5.778,35.0,-3.67,1.54,308.21
233.0,2.3012,2.4367,2.4225,0.125,0.156,0.1,0.1119,0.007812,0.007812,1.131,25.96,37.0,-11.7,0.329,309.51
234.0,2.298,2.4365,2.5017,0.125,0.125,0.1,0.296,0.01563,0.01562,-1.438,40.35,35.0,-21.4,0.963,310.73
235.0,2.3012,2.4364,2.5017,0.125,0.125,0.1,0.4622,0.003906,0.003906,1.113,18.88,38.0,-2.67,259.0,311.92
236.0,2.3027,2.4365,2.502,0.129,0.031,0.1,0.0126,0.007813,0.007812,1.005,1.719,33.0,-0.844,0.343,313.16
237.0,2.3014,2.3536,2.5128,0.133,0.156,0.1,0.08709,0.01563,0.01562,1.074,13.69,35.0,-8.15,0.416,314.41
238.0,2.2914,2.3534,2.8048,0.145,0.125,0.1,0.5241,0.03125,0.03125,-19.212,14.7,35.0,-8.88,198.0,315.6
239.0,2.3606,2.3565,2.8048,0.145,0.062,0.1,12.85,0.007812,0.007812,0.705,1101.0,41.0,-25.5,561.0,316.89
240.0,2.5628,2.3694,2.7465,0.137,0.156,0.1,34.29,0.007812,0.007812,0.86,4037.0,42.0,-39.2,383.0,318.11
241.0,2.3011,2.3632,2.5934,0.129,0.125,0.1,0.05824,0.01563,0.01562,1.213,7.283,35.0,-3.57,0.341,319.31
242.0,4.6279,2.4798,3.0029,0.129,0.062,0.1,68.33,0.03125,0.03125,0.797,2652.0,38.0,-564.0,364.0,320.57
243.0,2.301,2.4728,2.4065,0.125,0.125,0.1,0.1536,0.0625,0.0625,-66.86,18.43,36.0,-16.0,0.231,322.27
244.0,2.3029,2.4723,2.4065,0.125,0.062,0.1,0.03673,0.01563,0.01562,1.052,0.9907,34.0,-0.396,2.54,324.17
245.0,2.2998,2.4721,2.3821,0.113,0.125,0.1,0.1479,0.03125,0.03125,-20.923,16.97,35.0,-12.3,0.28,325.57
246.0,2.3041,2.4334,2.3821,0.113,0.125,0.1,0.5601,0.007813,0.007812,1.152,8.842,37.0,-2.46,167.0,326.61
247.0,2.3044,2.4335,2.37,0.113,0.062,0.1,0.06822,0.01562,0.01562,0.442,14.88,35.0,-10.7,0.424,327.87
248.0,2.3024,2.4335,2.3022,0.125,0.094,0.1,0.006534,0.01563,0.01562,1.02,0.4449,34.0,-0.111,0.116,329.16
249.0,2.3021,2.4335,2.3348,0.125,0.125,0.1,0.01643,0.03125,0.03125,0.919,0.546,34.0,-0.269,0.58,330.43
250.0,2.3026,2.4335,2.3011,0.113,0.219,0.1,0.07666,0.0625,0.0625,1.18,1.032,34.0,-0.897,4.14,331.72
251.0,2.302,2.4335,2.3271,0.145,0.031,0.1,0.03331,0.125,0.125,-7.191,3.732,32.0,-3.73,0.195,332.9
252.0,2.3001,2.4335,2.3271,0.145,0.25,0.1,0.07476,0.03125,0.03125,1.66,5.812,35.0,-3.65,0.127,334.39
253.0,2.4738,2.4421,2.6914,0.121,0.031,0.1,24.72,0.0625,0.0625,0.361,49.34,35.0,-33.4,898.0,335.6
254.0,2.3024,2.4423,2.3504,0.125,0.125,0.1,0.011,0.0625,0.0625,-184.568,0.5143,34.0,-0.389,0.26,336.8
255.0,2.3002,2.4423,2.3504,0.125,0.219,0.1,0.06968,0.01563,0.01562,1.154,8.109,35.0,-3.94,0.112,338.14
256.0,2.299,2.4421,2.5309,0.137,0.031,0.1,0.247,0.03125,0.03125,-55.815,29.55,35.0,-21.7,1.94,339.53
257.0,2.3009,2.4421,2.5309,0.137,0.094,0.1,0.05309,0.007813,0.007812,1.018,8.765,37.0,-2.32,0.202,340.76
258.0,2.3018,2.4426,2.5812,0.117,0.125,0.1,0.0436,0.01563,0.01562,1.023,2.15,35.0,-0.421,57.4,342.24
259.0,3.1173,2.4804,2.5384,0.113,0.156,0.1,26.03,0.03125,0.03125,0.81,891.6,38.0,-124.0,325.0,343.57
260.0,2.3012,2.4674,2.3273,0.117,0.125,0.1,0.05763,0.0625,0.0625,-233.712,4.934,32.0,-4.03,0.268,345.11
261.0,2.3027,2.4674,2.3273,0.117,0.094,0.1,0.01908,0.01563,0.01562,1.033,0.7599,34.0,-0.0951,0.82,346.43
262.0,2.3018,2.3511,2.3088,0.129,0.062,0.1,0.03504,0.03125,0.03125,0.841,3.202,33.0,-2.21,0.978,347.65
263.0,2.2991,2.351,2.487,0.129,0.094,0.1,0.1161,0.0625,0.0625,-333.185,2.961,33.0,-2.45,24.4,349.05
264.0,2.4675,2.3593,2.487,0.129,0.062,0.1,32.63,0.01562,0.01562,0.723,598.1,39.0,-53.9,5940.0,350.21
265.0,2.3006,2.3593,2.39,0.137,0.062,0.1,0.07158,0.01563,0.01562,1.067,7.082,35.0,-2.56,0.174,351.58
266.0,2.3489,2.3615,2.4326,0.113,0.031,0.1,13.77,0.03125,0.03125,0.618,63.6,36.0,-60.8,2180.0,352.89
267.0,2.3027,2.3615,2.3715,0.125,0.125,0.1,0.07266,0.03125,0.03125,-0.121,3.76,36.0,-2.7,5.2,354.38
268.0,2.7183,2.3823,2.3715,0.125,0.094,0.1,31.81,0.007813,0.007812,1.043,3102.0,40.0,-106.0,2350.0,355.78
269.0,2.2999,2.3821,2.3429,0.121,0.125,0.1,0.1216,0.01562,0.01562,1.098,17.26,35.0,-9.61,17.1,357.07
270.0,2.2854,2.3813,2.4876,0.133,0.094,0.1,4.002,0.03125,0.03125,0.128,998.8,36.0,-871.0,5.04,358.41
271.0,2.9012,2.4112,2.7458,0.098,0.156,0.1,44.73,0.007812,0.007812,0.988,5154.0,41.0,-104.0,1090.0,359.63
272.0,2.3011,2.4113,2.6318,0.105,0.062,0.1,0.1964,0.01563,0.01562,1.061,2.234,36.0,-1.22,271.0,360.78
273.0,2.5742,2.4163,2.6499,0.105,0.094,0.1,24.53,0.03125,0.03125,0.781,88.26,37.0,-42.7,919.0,362.12
274.0,2.3027,2.4163,2.4012,0.113,0.156,0.1,0.3059,0.0625,0.0625,-14.507,79.7,36.0,-74.9,5.18,363.76
275.0,2.3026,2.4165,2.4012,0.113,0.156,0.1,3.288,0.01563,0.01562,0.881,13.93,31.0,-13.5,1830.0,365.23
276.0,2.2952,2.4163,2.4163,0.121,0.094,0.1,0.2632,0.03125,0.03125,-5.833,38.55,35.0,-30.6,98.5,366.54
277.0,2.301,2.4163,2.4163,0.121,0.094,0.1,0.08586,0.007813,0.007812,1.065,6.322,35.0,-3.44,114.0,367.93
278.0,2.3009,2.4162,2.4475,0.117,0.125,0.1,0.06275,0.01563,0.01562,1.009,6.29,35.0,-2.3,0.214,369.06
279.0,2.5697,2.3888,2.5728,0.109,0.25,0.1,16.84,0.03125,0.03125,0.71,258.6,37.0,-109.0,318.0,370.56
280.0,2.3505,2.3913,2.5763,0.121,0.0,0.1,33.57,0.03125,0.03125,0.321,41.17,36.0,-35.7,13800.0,371.8
281.0,2.3403,2.3932,2.6675,0.102,0.062,0.1,17.35,0.03125,0.03125,0.538,59.12,36.0,-54.2,3380.0,373.17
282.0,2.4969,2.4029,2.5157,0.105,0.281,0.1,21.75,0.03125,0.03125,0.555,164.0,37.0,-53.9,4420.0,374.45
283.0,2.3008,2.403,2.5257,0.145,0.125,0.1,0.1416,0.03125,0.03125,-82.252,21.59,36.0,-17.7,0.439,375.61
284.0,2.6334,2.4113,2.5257,0.145,0.156,0.1,32.63,0.007813,0.007812,0.977,3225.0,41.0,-66.5,987.0,376.85
285.0,2.2989,2.4112,2.4131,0.137,0.312,0.1,0.1026,0.01563,0.01562,1.082,10.27,35.0,-4.64,0.159,378.25
286.0,2.316,2.4096,2.6341,0.117,0.094,0.1,6.6,0.03125,0.03125,0.666,15.07,36.0,-13.3,3700.0,379.63
287.0,4.4426,2.5166,2.5337,0.145,0.031,0.1,46.4,0.03125,0.03125,0.985,2049.0,37.0,-617.0,332.0,381.12
288.0,2.3028,2.4958,2.314,0.129,0.219,0.1,0.02256,0.0625,0.0625,-206.317,1.637,33.0,-1.48,0.852,382.34
289.0,2.2984,2.4957,2.314,0.129,0.062,0.1,1.651,0.01563,0.01562,0.764,4.364,32.0,-3.53,1020.0,383.78
290.0,2.2969,2.4963,2.322,0.137,0.062,0.1,0.2319,0.03125,0.03125,-20.421,18.06,35.0,-10.7,0.407,384.96
291.0,2.3423,2.4684,2.322,0.137,0.062,0.1,16.03,0.007813,0.007812,0.786,81.31,37.0,-24.2,2470.0,386.18
292.0,2.3094,2.4688,2.3108,0.125,0.094,0.1,4.076,0.01563,0.01562,1.015,17.01,36.0,-16.0,1420.0,387.33
293.0,2.3002,2.4551,2.3179,0.121,0.031,0.1,1.067,0.03125,0.03125,0.731,3.63,33.0,-3.09,439.0,388.93
294.0,2.3016,2.455,2.3492,0.117,0.188,0.1,0.03543,0.03125,0.03125,1.429,2.752,36.0,-1.64,0.0862,390.27
295.0,2.2996,2.4549,2.6521,0.117,0.156,0.1,0.1551,0.0625,0.0625,-79.471,14.46,36.0,-12.0,0.718,391.86
296.0,2.3212,2.4562,2.6521,0.117,0.031,0.1,6.245,0.01562,0.01562,1.077,18.84,30.0,-18.8,1500.0,393.35
297.0,2.2992,2.4561,2.5835,0.129,0.188,0.1,0.127,0.03125,0.03125,-14.618,4.052,35.0,-1.97,6.13,394.67
298.0,2.229,2.4525,2.5835,0.129,0.156,0.1,0.08303,0.007812,0.007812,1.026,5.17,38.0,-0.175,71.9,395.91
299.0,2.3612,2.4421,2.5517,0.125,0.031,0.1,15.02,0.01563,0.01562,0.552,107.6,37.0,-48.8,1200.0,397.25
300.0,2.4475,2.4469,2.4395,0.117,0.062,0.1,23.97,0.01562,0.01562,0.475,874.2,41.0,-22.4,1890.0,398.8
301.0,2.2953,2.4447,2.4442,0.125,0.031,0.1,0.1753,0.01563,0.01562,1.211,13.14,37.0,-5.33,90.0,400.25
302.0,2.3102,2.4353,2.5262,0.113,0.281,0.1,0.8851,0.03125,0.03125,0.743,4.536,32.0,-3.92,251.0,401.85
303.0,3.3658,2.4886,2.5969,0.113,0.062,0.1,69.65,0.03125,0.03125,0.824,754.1,35.0,-387.0,2500.0,403.36
304.0,2.3025,2.472,2.3377,0.109,0.156,0.1,0.05627,0.0625,0.0625,-78.796,2.097,33.0,-1.92,9.27,404.63
305.0,2.3011,2.4721,2.3377,0.109,0.156,0.1,0.03342,0.01563,0.01562,1.069,3.236,35.0,-1.14,0.0751,405.7
306.0,2.2952,2.4711,2.4106,0.117,0.125,0.1,3.815,0.03125,0.03125,-0.117,39.16,36.0,-38.0,3040.0,407.15
307.0,2.3037,2.3642,2.4106,0.117,0.094,0.1,0.09003,0.007813,0.007812,1.541,35.11,35.0,-27.3,0.484,408.64
308.0,2.3039,2.3642,2.4751,0.117,0.062,0.1,0.08214,0.01562,0.01562,0.984,2.486,35.0,-0.683,3.03,410.05
309.0,2.3016,2.3644,2.3517,0.117,0.062,0.1,0.08136,0.03125,0.03125,8.155,15.45,36.0,-12.9,0.454,411.36
310.0,3.0339,2.4012,2.757,0.109,0.094,0.1,52.32,0.0625,0.0625,0.424,360.2,35.0,-214.0,1530.0,412.56
311.0,2.3031,2.3993,2.3251,0.121,0.062,0.1,0.04211,0.0625,0.0625,0.918,0.2626,34.0,-0.236,2.73,414.12
312.0,2.3,2.3988,2.3073,0.133,0.156,0.1,0.1581,0.125,0.125,-120.751,15.04,36.0,-13.8,2.41,415.47
313.0,2.3018,2.3989,2.3073,0.133,0.031,0.1,0.06904,0.03125,0.03125,-49.228,7.733,36.0,-5.62,1.66,416.8
314.0,2.3009,2.3988,2.3073,0.133,0.188,0.1,0.04546,0.007813,0.007812,1.013,7.229,37.0,-1.44,0.0984,418.11
315.0,2.3013,2.3989,2.3224,0.145,0.188,0.1,0.07426,0.01562,0.01562,-55.031,13.1,35.0,-8.98,0.364,419.4
316.0,2.2995,2.3978,2.3224,0.145,0.188,0.1,0.1144,0.003906,0.003906,1.008,34.85,38.0,-6.69,0.162,420.57
317.0,2.3012,2.3979,2.3335,0.145,0.094,0.1,0.08483,0.007813,0.007812,1.034,14.3,37.0,-4.76,12.9,421.97
318.0,2.4048,2.4067,2.3503,0.125,0.094,0.1,15.52,0.01562,0.01562,0.466,906.9,39.0,-93.4,150.0,423.35
319.0,2.3011,2.4037,2.3253,0.145,0.125,0.1,0.04989,0.01563,0.01562,1.166,5.868,35.0,-3.66,0.144,424.68
320.0,2.3019,2.3964,2.4704,0.141,0.188,0.1,0.5518,0.03125,0.03125,1.245,1.198,34.0,-0.574,262.0,426.0
321.0,2.2973,2.3965,2.5874,0.113,0.094,0.1,0.2532,0.0625,0.0625,-156.733,3.755,36.0,-2.63,139.0,427.63
322.0,2.3614,2.3991,2.5874,0.113,0.156,0.1,22.41,0.01563,0.01562,0.455,178.5,35.0,-139.0,2390.0,428.84
323.0,3.1996,2.3908,2.547,0.113,0.125,0.1,44.0,0.01563,0.01562,0.966,2554.0,39.0,-177.0,463.0,430.39
324.0,3.2237,2.4369,2.4777,0.125,0.125,0.1,43.55,0.03125,0.03125,0.942,771.3,39.0,-85.9,2700.0,431.61
325.0,2.2974,2.4367,2.3263,0.133,0.094,0.1,0.5454,0.0625,0.0625,-5.18,53.44,36.0,-46.6,103.0,433.05
326.0,3.0055,2.4722,2.3263,0.133,0.094,0.1,43.12,0.01562,0.01562,0.916,2219.0,40.0,-120.0,588.0,434.12
327.0,2.3017,2.4721,2.3019,0.121,0.094,0.1,0.0239,0.03125,0.03125,1.278,1.405,33.0,-0.717,0.513,435.26
328.0,3.4039,2.5271,2.3822,0.125,0.156,0.1,62.5,0.0625,0.0625,0.523,347.0,35.0,-237.0,1270.0,436.57
329.0,2.3029,2.5271,2.4357,0.125,0.062,0.1,0.2241,0.0625,0.0625,0.334,1.622,33.0,-1.18,47.2,437.69
330.0,2.301,2.4905,2.4111,0.113,0.156,0.1,0.07094,0.0625,0.0625,-77.709,5.092,36.0,-3.97,0.522,438.82
331.0,2.2993,2.4903,2.4111,0.113,0.188,0.1,0.1942,0.01563,0.01562,-23.42,18.05,37.0,-6.33,0.865,440.09
332.0,2.3002,2.4903,2.4111,0.113,0.062,0.1,0.07426,0.003906,0.003906,1.006,22.39,38.0,-4.24,0.288,441.54
333.0,2.3018,2.4903,2.4581,0.109,0.062,0.1,0.02613,0.007813,0.007812,1.001,3.475,35.0,-1.37,1.88,442.94
334.0,2.3016,2.4904,2.4717,0.109,0.062,0.1,0.1234,0.01563,0.01562,1.589,21.21,35.0,-17.0,0.188,444.44
335.0,2.6713,2.5089,2.7195,0.113,0.094,0.1,34.46,0.03125,0.03125,0.66,212.4,36.0,-57.1,1330.0,445.84
336.0,2.3012,2.5089,2.3605,0.113,0.188,0.1,0.07076,0.03125,0.03125,-13.298,3.704,35.0,-2.0,2.87,447.05
337.0,2.298,2.5088,2.3605,0.113,0.031,0.1,0.6282,0.007813,0.007812,1.651,200.6,35.0,-144.0,1.88,448.32
338.0,2.4656,2.5118,2.3947,0.105,0.188,0.1,22.27,0.01562,0.01562,0.62,756.9,40.0,-25.3,694.0,449.62
339.0,2.3367,2.5136,2.3658,0.109,0.125,0.1,11.44,0.01563,0.01562,0.653,63.67,36.0,-55.3,1210.0,450.98
340.0,2.303,2.5137,2.3316,0.117,0.094,0.1,0.07088,0.01562,0.01562,0.907,4.128,37.0,-0.78,1.1,452.24
341.0,2.305,2.514,2.3852,0.125,0.094,0.1,0.1237,0.03125,0.03125,0.197,21.32,30.0,-20.5,6.71,453.66
342.0,2.3018,2.5111,2.3002,0.109,0.125,0.1,0.04154,0.007812,0.007812,1.028,6.794,37.0,-1.58,0.475,454.98
343.0,2.3017,2.4662,2.3063,0.117,0.062,0.1,0.0301,0.01563,0.01562,-0.481,4.082,36.0,-2.8,0.458,456.18
344.0,2.3023,2.4201,2.3063,0.117,0.094,0.1,0.01498,0.003906,0.003906,1.001,4.139,37.0,-0.74,0.767,457.49
345.0,2.2979,2.4201,2.3056,0.117,0.062,0.1,1.544,0.007812,0.007812,1.678,770.8,35.0,-573.0,19.7,458.73
346.0,2.3012,2.3849,2.3371,0.113,0.125,0.1,0.04849,0.01562,0.01562,1.094,5.525,35.0,-2.58,5.91,459.91
347.0,2.7708,2.4084,2.3614,0.109,0.125,0.1,43.19,0.03125,0.03125,0.565,378.4,39.0,-41.2,1100.0,461.03
348.0,2.3021,2.3533,2.3172,0.125,0.094,0.1,0.02943,0.03125,0.03125,-0.01,3.505,33.0,-2.63,0.14,462.14
349.0,2.3014,2.3532,2.3172,0.125,0.062,0.1,0.07275,0.007813,0.007812,1.137,17.81,35.0,-8.63,0.42,463.22
350.0,2.2298,2.3496,2.3121,0.109,0.094,0.1,0.1105,0.01562,0.01562,-2.712,60.59,36.0,-57.3,40.0,464.36
351.0,2.3005,2.3497,2.3121,0.109,0.125,0.1,0.06762,0.003906,0.003906,1.009,20.69,37.0,-5.11,0.441,465.45
352.0,2.3012,2.3497,2.3137,0.113,0.031,0.1,0.0605,0.007813,0.007812,1.041,11.29,37.0,-3.87,0.222,466.58
353.0,2.304,2.3499,2.312,0.117,0.156,0.1,0.0225,0.01563,0.01562,0.207,35.94,30.0,-35.4,0.539,467.93
354.0,2.3031,2.3499,2.3243,0.117,0.062,0.1,0.08225,0.003906,0.003906,0.974,18.89,38.0,-1.4,22.0,469.7
355.0,2.3008,2.3314,2.3242,0.129,0.094,0.1,0.1584,0.007813,0.007812,0.993,27.4,37.0,-8.57,4.64,470.97
356.0,2.3009,2.3314,2.355,0.113,0.125,0.1,0.04357,0.01563,0.01562,1.116,4.176,36.0,-3.05,0.709,472.48
357.0,2.3572,2.3343,2.3789,0.117,0.094,0.1,18.8,0.03125,0.03125,0.436,72.34,36.0,-64.1,1780.0,473.78
358.0,2.4312,2.3326,2.3427,0.098,0.062,0.1,20.95,0.03125,0.03125,0.259,375.8,38.0,-49.7,331.0,475.05
359.0,3.4709,2.3893,2.3616,0.117,0.0,0.1,66.62,0.03125,0.03125,0.845,1173.0,38.0,-161.0,9360.0,476.44
360.0,2.3026,2.3893,2.3016,0.117,0.156,0.1,0.01227,0.0625,0.0625,-356.525,0.8921,34.0,-0.829,0.504,477.62
361.0,2.3011,2.3891,2.3016,0.117,0.062,0.1,0.04396,0.01562,0.01562,1.191,4.946,35.0,-2.26,0.189,479.11
362.0,2.2982,2.3889,2.3767,0.125,0.062,0.1,0.6209,0.03125,0.03125,-0.117,7.558,32.0,-7.5,587.0,480.25
363.0,2.8194,2.4148,2.3767,0.125,0.094,0.1,34.74,0.007812,0.007812,0.96,4120.0,40.0,-474.0,512.0,481.54
364.0,2.3022,2.4148,2.3255,0.125,0.094,0.1,0.05742,0.01563,0.01562,1.006,3.484,35.0,-0.979,3.2,482.86
365.0,2.3031,2.4151,2.3054,0.121,0.0,0.1,0.08487,0.03125,0.03125,7.743,1.228,34.0,-1.23,11.0,484.18
366.0,2.3018,2.4151,2.3984,0.109,0.062,0.1,0.1171,0.0625,0.0625,-100.278,5.905,36.0,-4.52,8.07,485.56
367.0,2.2962,2.3914,2.3984,0.109,0.094,0.1,0.2203,0.01563,0.01562,0.734,11.25,35.0,-5.44,89.7,487.0
368.0,2.3021,2.3914,2.4365,0.109,0.0,0.1,0.03161,0.01563,0.01562,0.546,1.632,33.0,-0.665,2.76,488.4
369.0,2.5523,2.4039,2.5208,0.109,0.125,0.1,36.04,0.01562,0.01562,0.546,1704.0,38.0,-218.0,2100.0,489.74
370.0,2.2982,2.4073,2.3982,0.102,0.125,0.1,0.1491,0.01562,0.01562,1.197,6.832,35.0,-3.65,173.0,491.14
371.0,2.4972,2.4172,2.4161,0.102,0.094,0.1,22.33,0.03125,0.03125,0.352,457.1,38.0,-110.0,408.0,492.4
372.0,2.3083,2.4175,2.3272,0.109,0.125,0.1,0.8652,0.03125,0.03125,1.23,1.019,34.0,-0.599,165.0,493.71
373.0,2.3011,2.4174,2.3386,0.125,0.094,0.1,0.1118,0.0625,0.0625,-228.045,13.66,36.0,-11.9,0.132,494.95
374.0,2.3004,2.4173,2.3386,0.125,0.062,0.1,0.1829,0.01562,0.01562,-4.228,31.98,35.0,-20.9,2.36,496.21
375.0,2.4383,2.4241,2.3386,0.125,0.125,0.1,24.78,0.003906,0.003906,0.938,5254.0,41.0,-119.0,3210.0,497.48
376.0,2.2993,2.4241,2.3182,0.117,0.094,0.1,0.1178,0.007813,0.007812,1.02,21.2,37.0,-7.67,4.45,498.81
377.0,2.3028,2.4213,2.3572,0.125,0.125,0.1,1.237,0.01563,0.01562,-6.464,33.63,35.0,-20.7,417.0,500.54
378.0,2.3017,2.4149,2.3572,0.125,0.125,0.1,0.1283,0.003906,0.003906,1.036,17.44,39.0,-0.786,33.3,502.08
379.0,2.2997,2.3563,2.3337,0.113,0.156,0.1,0.1008,0.007813,0.007812,1.024,17.54,35.0,-7.84,0.292,503.32
380.0,2.3019,2.3563,2.3742,0.125,0.156,0.1,0.0684,0.01562,0.01562,-7.833,29.46,30.0,-28.6,39.8,504.43
381.0,2.295,2.356,2.3742,0.125,0.188,0.1,0.2418,0.003906,0.003906,1.013,69.46,36.0,-17.3,122.0,505.82
382.0,2.3006,2.3561,2.4201,0.129,0.094,0.1,0.1579,0.007812,0.007812,0.861,29.91,37.0,-12.0,1.77,507.21
383.0,2.2984,2.33,2.4722,0.129,0.125,0.1,0.1754,0.01563,0.01562,0.304,21.09,35.0,-10.8,1.94,508.72
384.0,2.2877,2.3293,2.8427,0.121,0.125,0.1,1.082,0.01563,0.01562,-7.389,146.1,35.0,-87.1,318.0,509.94
385.0,2.7204,2.3502,2.8427,0.121,0.094,0.1,80.83,0.003906,0.003906,0.938,11680.0,44.0,-82.6,9660.0,511.3
386.0,2.6595,2.368,2.6943,0.117,0.062,0.1,28.79,0.007812,0.007812,1.057,2658.0,39.0,-280.0,1750.0,512.77
387.0,2.3556,2.371,2.5793,0.117,0.125,0.1,29.15,0.01562,0.01562,0.457,224.4,35.0,-164.0,4050.0,514.22
388.0,2.3011,2.371,2.5917,0.113,0.031,0.1,0.5502,0.01563,0.01562,1.055,5.939,37.0,-1.6,218.0,515.46
389.0,2.7512,2.3809,2.7323,0.109,0.062,0.1,35.0,0.03125,0.03125,0.769,230.0,38.0,-31.9,1260.0,516.71
390.0,2.305,2.3813,2.4149,0.109,0.125,0.1,1.627,0.0625,0.0625,-141.499,12.26,36.0,-9.45,491.0,518.03
