step,loss,loss_avg10,probe_loss,probe_accuracy,batch_accuracy,lr,grad_norm,step_norm,wall_clock_s
22760.0,1.7851,1.8512,1.8853,0.32,0.312,0.03,2.12,0.06359,72.11
22770.0,1.6548,1.8647,1.8383,0.266,0.281,0.03,2.946,0.08837,72.14
22780.0,1.8307,1.8184,1.7987,0.309,0.219,0.03,2.71,0.08129,72.17
22790.0,1.868,1.845,1.8601,0.32,0.25,0.03,2.491,0.07474,72.2
22800.0,2.0119,1.8588,1.8712,0.328,0.312,0.03,2.492,0.07477,72.23
22810.0,1.9933,1.8518,1.8835,0.305,0.312,0.03,1.603,0.0481,72.26
22820.0,1.8708,1.8398,1.8055,0.344,0.25,0.03,2.552,0.07657,72.29
22830.0,1.587,1.7737,1.8245,0.332,0.344,0.03,1.024,0.03072,72.32
22840.0,1.993,1.7955,1.9054,0.309,0.375,0.03,3.35,0.1005,72.35
22850.0,1.8631,1.8647,1.8277,0.309,0.375,0.03,3.198,0.09595,72.38
22860.0,2.2331,1.8538,1.8897,0.305,0.156,0.03,3.374,0.1012,72.41
22870.0,1.6477,1.8465,1.8406,0.301,0.312,0.03,1.975,0.05925,72.44
22880.0,1.6071,1.8106,1.7907,0.312,0.344,0.03,1.514,0.04541,72.47
22890.0,1.6794,1.7621,1.8403,0.297,0.281,0.03,2.357,0.07072,72.5
22900.0,1.6636,1.7919,1.7988,0.316,0.344,0.03,1.926,0.05777,72.53
22910.0,1.8127,1.8071,1.8818,0.262,0.375,0.03,1.41,0.04231,72.56
22920.0,1.901,1.8391,1.8382,0.293,0.312,0.03,1.132,0.03395,72.6
22930.0,1.8533,1.8759,1.823,0.32,0.188,0.03,1.687,0.0506,72.63
22940.0,1.907,1.849,1.9227,0.293,0.344,0.03,2.512,0.07537,72.66
22950.0,1.8147,1.8445,1.8535,0.312,0.344,0.03,1.823,0.05468,72.69
22960.0,1.6401,1.8595,1.8298,0.316,0.469,0.03,1.602,0.04806,72.72
22970.0,1.7801,1.8579,1.7884,0.32,0.375,0.03,2.822,0.08466,72.75
22980.0,1.7082,1.8188,1.8424,0.324,0.25,0.03,1.916,0.05749,72.78
22990.0,1.7354,1.848,1.8233,0.32,0.344,0.03,2.489,0.07467,72.81
23000.0,2.0062,1.8688,1.8047,0.297,0.25,0.03,1.74,0.0522,72.84
23010.0,1.957,1.838,1.795,0.309,0.156,0.03,2.525,0.07576,72.87
23020.0,1.943,1.8516,1.801,0.312,0.25,0.03,1.695,0.05084,72.9
23030.0,1.9448,1.8593,1.8079,0.324,0.25,0.03,3.108,0.09324,72.93
23040.0,1.8036,1.7999,1.8321,0.316,0.312,0.03,2.355,0.07065,72.96
23050.0,1.4414,1.7899,1.8007,0.312,0.469,0.03,1.615,0.04846,72.99
23060.0,1.9756,1.8142,1.8353,0.316,0.281,0.03,2.452,0.07356,73.02
23070.0,1.7326,1.8221,1.8374,0.281,0.312,0.03,1.866,0.05597,73.05
23080.0,1.8967,1.8169,1.9286,0.285,0.281,0.03,2.059,0.06176,73.08
23090.0,1.759,1.8089,1.7999,0.324,0.281,0.03,1.435,0.04304,73.11
23100.0,1.9107,1.8545,1.8011,0.305,0.281,0.03,1.548,0.04644,73.14
23110.0,1.9708,1.8738,1.8278,0.289,0.312,0.03,2.622,0.07865,73.17
23120.0,1.8979,1.8274,1.8264,0.289,0.344,0.03,2.181,0.06543,73.2
23130.0,1.8402,1.8009,1.8057,0.305,0.188,0.03,2.163,0.06488,73.23
23140.0,1.8221,1.7933,1.8367,0.328,0.438,0.03,2.613,0.07838,73.26
23150.0,1.7444,1.8297,1.8382,0.305,0.344,0.03,1.764,0.05292,73.29
23160.0,1.6371,1.8643,1.8276,0.285,0.438,0.03,1.749,0.05248,73.32
23170.0,1.8547,1.8334,1.798,0.328,0.375,0.03,2.114,0.06341,73.35
23180.0,1.6146,1.7959,1.7975,0.293,0.375,0.03,1.922,0.05766,73.38
23190.0,1.7435,1.7763,1.7882,0.324,0.344,0.03,1.855,0.05566,73.41
23200.0,1.6903,1.8351,1.8209,0.312,0.25,0.03,2.007,0.06022,73.44
23210.0,1.8507,1.8804,1.8108,0.312,0.312,0.03,2.356,0.07069,73.47
23220.0,2.0273,1.8796,1.7822,0.344,0.312,0.03,2.19,0.06569,73.5
23230.0,1.9067,1.8716,1.7913,0.316,0.25,0.03,2.371,0.07112,73.54
23240.0,1.8743,1.8325,1.8102,0.328,0.312,0.03,1.24,0.0372,73.57
23250.0,1.9687,1.7969,1.7923,0.336,0.312,0.03,1.786,0.05357,73.6
23260.0,2.0631,1.8097,1.897,0.273,0.188,0.03,2.698,0.08095,73.63
23270.0,2.0046,1.9022,1.832,0.336,0.156,0.03,2.585,0.07754,73.66
23280.0,1.9517,1.9255,1.8587,0.273,0.219,0.03,1.63,0.04891,73.69
23290.0,1.7732,1.8721,1.7973,0.305,0.344,0.03,1.796,0.05388,73.72
23300.0,1.7658,1.833,1.9033,0.277,0.406,0.03,2.664,0.07993,73.75
23310.0,1.8632,1.8191,1.8759,0.293,0.125,0.03,2.198,0.06595,73.78
23320.0,1.6137,1.8078,1.8341,0.328,0.469,0.03,2.598,0.07795,73.81
23330.0,1.6141,1.8034,1.8452,0.312,0.375,0.03,1.623,0.04868,73.84
23340.0,1.7453,1.8079,1.8056,0.328,0.344,0.03,1.509,0.04526,73.87
23350.0,2.0546,1.8047,1.8199,0.328,0.188,0.03,2.723,0.0817,73.9
23360.0,1.9588,1.8328,1.8225,0.32,0.281,0.03,1.75,0.05249,73.93
23370.0,1.9119,1.8196,1.8351,0.309,0.406,0.03,1.761,0.05283,73.96
23380.0,1.9553,1.8226,1.8205,0.316,0.5,0.03,1.377,0.04131,73.99
23390.0,1.6792,1.8542,1.8045,0.324,0.281,0.03,1.533,0.046,74.02
23400.0,1.8916,1.8582,1.8625,0.281,0.406,0.03,1.408,0.04224,74.05
23410.0,1.7664,1.8527,1.7944,0.309,0.375,0.03,1.648,0.04945,74.08
23420.0,1.8134,1.8661,1.8213,0.312,0.312,0.03,3.215,0.09644,74.11
23430.0,1.6001,1.8583,1.8335,0.309,0.375,0.03,2.279,0.06836,74.15
23440.0,1.9663,1.848,1.8957,0.281,0.281,0.03,1.667,0.05002,74.18
23450.0,1.853,1.8803,1.847,0.332,0.281,0.03,2.53,0.0759,74.21
23460.0,1.7266,1.8414,1.8603,0.324,0.531,0.03,2.38,0.07141,74.24
23470.0,1.4913,1.7788,1.7881,0.324,0.469,0.03,2.983,0.08949,74.27
23480.0,1.9492,1.7932,1.8526,0.32,0.281,0.03,2.033,0.061,74.3
23490.0,1.6322,1.7954,1.8167,0.309,0.406,0.03,1.88,0.05639,74.33
23500.0,1.8426,1.7975,1.8023,0.32,0.438,0.03,2.081,0.06244,74.36
23510.0,1.7212,1.8297,1.7944,0.32,0.375,0.03,1.987,0.05961,74.39
23520.0,1.8192,1.8669,1.8327,0.301,0.344,0.03,2.898,0.08695,74.42
23530.0,1.7769,1.8501,1.8239,0.312,0.281,0.03,1.454,0.04361,74.45
23540.0,1.8476,1.8475,1.8533,0.328,0.281,0.03,1.84,0.05521,74.48
23550.0,1.8884,1.8667,1.8265,0.316,0.25,0.03,2.641,0.07924,74.51
23560.0,1.9407,1.8229,1.8329,0.301,0.281,0.03,2.535,0.07606,74.54
23570.0,1.6328,1.8152,1.8548,0.309,0.5,0.03,1.828,0.05484,74.57
23580.0,1.9844,1.8114,1.8305,0.305,0.312,0.03,2.06,0.06179,74.6
23590.0,1.8874,1.8292,1.8249,0.289,0.312,0.03,2.577,0.0773,74.63
23600.0,1.6461,1.8469,1.924,0.277,0.281,0.03,1.387,0.04162,74.66
23610.0,1.8202,1.8813,1.8208,0.324,0.312,0.03,2.799,0.08396,74.69
23620.0,1.5992,1.8626,1.8294,0.32,0.438,0.03,1.576,0.04729,74.72
23630.0,1.6583,1.7783,1.7936,0.301,0.281,0.03,1.545,0.04634,74.75
23640.0,1.6819,1.7639,1.8025,0.297,0.375,0.03,1.231,0.03694,74.78
23650.0,1.9331,1.7643,1.82,0.281,0.312,0.03,2.119,0.06357,74.81
23660.0,2.0891,1.7741,1.8564,0.293,0.344,0.03,2.01,0.0603,74.84
23670.0,1.7297,1.7981,1.7822,0.32,0.375,0.03,2.72,0.08161,74.87
23680.0,1.7264,1.8216,1.876,0.324,0.375,0.03,2.112,0.06337,74.9
23690.0,1.9161,1.8537,1.8791,0.32,0.281,0.03,1.502,0.04507,74.93
23700.0,1.9236,1.867,1.8424,0.332,0.219,0.03,1.903,0.05708,74.96
23710.0,1.9261,1.8278,1.7973,0.332,0.281,0.03,1.38,0.04139,74.99
23720.0,1.6063,1.8194,1.8462,0.273,0.438,0.03,2.087,0.0626,75.02
23730.0,2.097,1.8405,1.8269,0.312,0.312,0.03,1.766,0.05298,75.05
23740.0,1.7861,1.8228,1.7949,0.316,0.375,0.03,1.609,0.04828,75.08
23750.0,1.7299,1.8405,1.8519,0.301,0.375,0.03,2.082,0.06245,75.11
23760.0,2.0558,1.8598,1.8685,0.293,0.125,0.03,3.48,0.1044,75.14
23770.0,1.9375,1.8379,1.8024,0.293,0.219,0.03,3.324,0.09971,75.17
23780.0,1.7814,1.8312,1.8134,0.32,0.312,0.03,2.045,0.06136,75.2
23790.0,1.9135,1.8095,1.8216,0.305,0.344,0.03,2.455,0.07364,75.23
23800.0,1.9611,1.7739,1.8044,0.301,0.25,0.03,3.528,0.1058,75.26
23810.0,1.9589,1.8137,1.8367,0.312,0.312,0.03,3.006,0.09017,75.29
23820.0,1.8095,1.842,1.8121,0.324,0.25,0.03,2.368,0.07105,75.32
23830.0,2.0179,1.8234,1.8317,0.316,0.156,0.03,1.854,0.05562,75.35
23840.0,1.679,1.8223,1.8112,0.301,0.438,0.03,1.907,0.0572,75.38
23850.0,1.7778,1.81,1.8728,0.262,0.406,0.03,1.982,0.05947,75.41
23860.0,1.9762,1.8355,1.9036,0.262,0.219,0.03,2.152,0.06457,75.44
23870.0,1.8042,1.8332,1.8021,0.301,0.281,0.03,1.364,0.04092,75.47
23880.0,1.8946,1.8282,1.7962,0.309,0.344,0.03,2.64,0.07919,75.51
23890.0,2.0939,1.8687,1.8482,0.305,0.344,0.03,3.78,0.1134,75.54
23900.0,1.7464,1.8547,1.7862,0.309,0.344,0.03,1.487,0.04461,75.57
23910.0,1.9325,1.8336,1.8173,0.316,0.281,0.03,2.292,0.06877,75.6
23920.0,1.6755,1.8154,1.7853,0.32,0.344,0.03,1.839,0.05518,75.63
23930.0,1.8333,1.7924,1.8051,0.312,0.281,0.03,1.961,0.05884,75.66
23940.0,1.6377,1.8201,1.8073,0.324,0.438,0.03,1.301,0.03903,75.69
23950.0,2.0049,1.8206,1.8264,0.297,0.219,0.03,1.964,0.05892,75.72
23960.0,2.0244,1.848,1.8114,0.316,0.312,0.03,2.362,0.07085,75.75
23970.0,1.584,1.881,1.8452,0.285,0.406,0.03,2.06,0.0618,75.78
23980.0,1.5548,1.818,1.804,0.301,0.312,0.03,1.623,0.04868,75.81
23990.0,1.8697,1.818,1.8005,0.309,0.312,0.03,1.758,0.05275,75.84
24000.0,1.9546,1.7998,1.7983,0.309,0.219,0.03,1.741,0.05222,75.87
24010.0,1.5843,1.7515,1.808,0.297,0.406,0.03,2.481,0.07444,75.9
24020.0,1.6393,1.8037,1.8264,0.301,0.312,0.03,2.469,0.07407,75.93
24030.0,1.8882,1.8347,1.8145,0.316,0.281,0.03,1.376,0.04128,75.96
24040.0,1.7698,1.8098,1.7914,0.309,0.312,0.03,1.984,0.05951,75.99
24050.0,1.8361,1.8114,1.8154,0.293,0.312,0.03,1.507,0.04521,76.02
24060.0,1.7921,1.8312,1.8684,0.301,0.281,0.03,2.265,0.06796,76.05
24070.0,1.9967,1.8177,1.8032,0.328,0.219,0.03,2.42,0.0726,76.08
24080.0,1.6722,1.8169,1.7996,0.32,0.406,0.03,2.292,0.06876,76.11
24090.0,1.9414,1.8637,1.803,0.316,0.375,0.03,1.859,0.05577,76.14
24100.0,1.9127,1.8981,1.8142,0.332,0.219,0.03,2.324,0.06971,76.17
24110.0,1.5855,1.8365,1.8195,0.312,0.469,0.03,2.371,0.07113,76.2
24120.0,1.574,1.8152,1.8481,0.309,0.344,0.03,2.11,0.06329,76.23
24130.0,1.8385,1.8288,1.8275,0.297,0.219,0.03,2.584,0.07752,76.26
24140.0,1.8398,1.8105,1.8876,0.285,0.312,0.03,1.63,0.04889,76.29
24150.0,1.8637,1.8138,1.8356,0.293,0.375,0.03,1.658,0.04974,76.32
24160.0,1.6435,1.8282,1.8703,0.285,0.406,0.03,1.224,0.03672,76.35
24170.0,1.8185,1.813,1.7855,0.293,0.281,0.03,2.443,0.0733,76.38
24180.0,1.5886,1.7969,1.8584,0.277,0.344,0.03,1.877,0.0563,76.41
24190.0,1.9059,1.8178,1.8123,0.305,0.312,0.03,1.168,0.03505,76.44
24200.0,1.8367,1.8323,1.8239,0.289,0.344,0.03,1.953,0.0586,76.47
24210.0,1.6187,1.8366,1.8284,0.301,0.531,0.03,1.97,0.0591,76.5
24220.0,1.6792,1.813,1.8015,0.312,0.188,0.03,2.551,0.07653,76.53
24230.0,1.7575,1.8282,1.8288,0.305,0.25,0.03,2.199,0.06598,76.56
24240.0,1.7526,1.8555,1.7988,0.309,0.438,0.03,2.331,0.06994,76.6
24250.0,1.8063,1.8234,1.828,0.305,0.438,0.03,1.598,0.04795,76.63
24260.0,1.6414,1.7924,1.842,0.312,0.344,0.03,1.193,0.03578,76.66
24270.0,1.8722,1.8384,1.7939,0.312,0.281,0.03,2.382,0.07145,76.69
24280.0,1.7084,1.8807,1.8556,0.301,0.375,0.03,1.862,0.05587,76.72
24290.0,1.8258,1.8509,1.9299,0.27,0.219,0.03,1.762,0.05285,76.75
24300.0,1.6417,1.8296,1.8273,0.32,0.406,0.03,2.878,0.08634,76.78
24310.0,1.9583,1.8475,1.8308,0.312,0.219,0.03,2.126,0.06377,76.82
24320.0,1.6833,1.8664,1.8526,0.316,0.438,0.03,1.802,0.05405,76.85
24330.0,1.7921,1.886,1.8674,0.273,0.406,0.03,3.97,0.1191,76.88
24340.0,1.8585,1.8501,1.787,0.309,0.281,0.03,1.457,0.0437,76.91
24350.0,2.0969,1.8103,1.8272,0.312,0.281,0.03,1.568,0.04704,76.94
24360.0,1.8589,1.8497,1.8334,0.309,0.344,0.03,1.79,0.05369,76.97
24370.0,1.5412,1.8148,1.7993,0.312,0.531,0.03,2.539,0.07618,77.0
24380.0,1.9869,1.7525,1.8123,0.316,0.312,0.03,2.162,0.06486,77.03
24390.0,1.9752,1.8045,1.9334,0.273,0.281,0.03,2.498,0.07495,77.06
24400.0,1.7835,1.8404,1.8164,0.305,0.344,0.03,1.437,0.04311,77.09
24410.0,1.8696,1.8178,1.8644,0.285,0.312,0.03,2.467,0.07402,77.12
24420.0,1.9155,1.8354,1.8797,0.312,0.375,0.03,2.832,0.08497,77.15
24430.0,2.0405,1.8735,1.8,0.328,0.156,0.03,1.876,0.05629,77.18
24440.0,1.7295,1.8634,1.8383,0.309,0.438,0.03,1.742,0.05226,77.21
24450.0,1.8247,1.8087,1.8159,0.344,0.312,0.03,1.75,0.05249,77.24
24460.0,1.9586,1.7705,1.8586,0.312,0.25,0.03,3.013,0.09038,77.27
24470.0,1.6425,1.7885,1.8162,0.312,0.312,0.03,1.596,0.04788,77.3
24480.0,1.7559,1.7758,1.791,0.316,0.438,0.03,1.489,0.04468,77.33
24490.0,1.6244,1.8148,1.8303,0.305,0.375,0.03,1.672,0.05016,77.36
24500.0,1.7911,1.9179,1.8584,0.297,0.375,0.03,2.264,0.06792,77.39
24510.0,1.8688,1.8696,1.7915,0.328,0.25,0.03,2.741,0.08224,77.42
24520.0,1.6625,1.8047,1.7975,0.332,0.438,0.03,2.314,0.06942,77.45
24530.0,1.6762,1.8544,1.8229,0.297,0.406,0.03,1.052,0.03156,77.48
24540.0,1.8022,1.8764,1.8048,0.316,0.406,0.03,1.643,0.0493,77.52
24550.0,1.5939,1.8141,1.8047,0.312,0.438,0.03,1.682,0.05045,77.55
24560.0,1.8926,1.7925,1.8108,0.328,0.25,0.03,1.63,0.04889,77.58
24570.0,1.6386,1.7851,1.8153,0.309,0.469,0.03,2.094,0.06283,77.61
24580.0,1.8978,1.8087,1.8106,0.293,0.312,0.03,2.601,0.07804,77.64
24590.0,1.997,1.8787,1.8599,0.309,0.25,0.03,1.45,0.04351,77.67
24600.0,1.947,1.9078,1.8475,0.309,0.281,0.03,2.464,0.07391,77.7
24610.0,1.9507,1.8751,1.8233,0.332,0.344,0.03,2.233,0.06699,77.73
24620.0,1.6236,1.7549,1.785,0.328,0.406,0.03,2.683,0.0805,77.76
24630.0,2.0258,1.7605,1.8426,0.324,0.25,0.03,1.8,0.05401,77.79
24640.0,1.8673,1.832,1.8778,0.32,0.344,0.03,1.852,0.05557,77.82
24650.0,1.8435,1.8392,1.8152,0.324,0.375,0.03,4.136,0.1241,77.85
24660.0,1.6222,1.8538,1.8077,0.305,0.438,0.03,1.504,0.04512,77.88
24670.0,1.3466,1.8341,1.8019,0.309,0.625,0.03,1.418,0.04253,77.91
24680.0,1.7013,1.7814,1.844,0.293,0.469,0.03,1.84,0.05521,77.94
24690.0,1.7125,1.8184,1.8186,0.316,0.281,0.03,1.72,0.0516,77.97
24700.0,1.6644,1.8693,1.7975,0.312,0.25,0.03,4.652,0.1396,78.0
24710.0,1.744,1.7927,1.8334,0.309,0.406,0.03,1.857,0.0557,78.03
24720.0,1.693,1.7708,1.7956,0.32,0.375,0.03,2.279,0.06837,78.06
24730.0,1.6318,1.8138,1.7857,0.328,0.344,0.03,1.435,0.04305,78.09
24740.0,1.7714,1.8235,1.8401,0.301,0.469,0.03,1.715,0.05146,78.12
24750.0,1.5821,1.8452,1.8069,0.324,0.469,0.03,2.288,0.06864,78.15
24760.0,1.6882,1.8676,1.7982,0.359,0.344,0.03,2.265,0.06795,78.18
24770.0,1.9739,1.8436,1.8216,0.309,0.312,0.03,1.563,0.04688,78.21
24780.0,1.7256,1.7539,1.8172,0.324,0.375,0.03,2.57,0.07711,78.25
24790.0,1.7911,1.7365,1.7924,0.34,0.469,0.03,1.582,0.04747,78.28
24800.0,1.5558,1.7737,1.81,0.312,0.438,0.03,1.342,0.04027,78.31
24810.0,1.8318,1.8206,1.8607,0.266,0.406,0.03,2.959,0.08876,78.34
24820.0,1.7199,1.8715,1.8113,0.34,0.344,0.03,3.004,0.09011,78.38
24830.0,1.9552,1.8815,1.8097,0.312,0.281,0.03,2.286,0.06857,78.41
24840.0,1.5043,1.8086,1.8641,0.324,0.562,0.03,1.541,0.04622,78.44
24850.0,1.4954,1.7507,1.8377,0.316,0.5,0.03,2.088,0.06263,78.47
24860.0,1.858,1.7594,1.8152,0.309,0.219,0.03,1.947,0.05842,78.5
24870.0,1.893,1.7824,1.8401,0.324,0.25,0.03,1.917,0.05751,78.54
24880.0,1.8537,1.8121,1.8677,0.332,0.312,0.03,2.079,0.06237,78.57
24890.0,2.1236,1.808,1.8443,0.328,0.281,0.03,2.828,0.08484,78.6
24900.0,1.7146,1.7648,1.7795,0.32,0.375,0.03,3.03,0.09089,78.63
24910.0,1.8188,1.7707,1.7887,0.332,0.406,0.03,1.392,0.04177,78.66
24920.0,1.7317,1.7875,1.822,0.316,0.312,0.03,1.908,0.05723,78.7
24930.0,1.7406,1.7748,1.8336,0.309,0.344,0.03,1.646,0.04937,78.73
24940.0,1.8471,1.8141,1.7961,0.328,0.344,0.03,1.741,0.05223,78.76
24950.0,1.7594,1.8323,1.8127,0.344,0.344,0.03,2.361,0.07083,78.79
24960.0,2.0448,1.8769,1.8595,0.312,0.281,0.03,2.874,0.08623,78.82
24970.0,2.0646,1.9122,1.9103,0.27,0.156,0.03,2.142,0.06426,78.86
24980.0,2.0196,1.8822,1.863,0.285,0.25,0.03,1.683,0.0505,78.89
24990.0,1.4743,1.8072,1.7906,0.328,0.531,0.03,1.499,0.04496,78.92
25000.0,1.9117,1.7811,1.808,0.301,0.25,0.03,3.012,0.09037,78.95
25010.0,1.6635,1.8019,1.7736,0.34,0.312,0.03,2.099,0.06298,78.98
25020.0,1.6379,1.8204,1.8291,0.285,0.344,0.03,3.723,0.1117,79.01
25030.0,1.7251,1.8631,1.8321,0.305,0.469,0.03,2.148,0.06445,79.04
25040.0,1.6994,1.884,1.8562,0.309,0.375,0.03,2.082,0.06246,79.07
25050.0,1.6098,1.8856,1.8706,0.305,0.531,0.03,1.682,0.05045,79.1
25060.0,1.8058,1.8425,1.7965,0.324,0.281,0.03,1.391,0.04174,79.13
25070.0,1.9933,1.8468,1.841,0.316,0.312,0.03,2.284,0.06852,79.16
25080.0,1.9186,1.8666,1.8313,0.316,0.375,0.03,2.016,0.06048,79.19
25090.0,1.8973,1.844,1.8234,0.309,0.344,0.03,3.072,0.09217,79.22
25100.0,1.9138,1.8478,1.8442,0.328,0.281,0.03,1.593,0.04779,79.26
25110.0,1.613,1.8349,1.8273,0.309,0.406,0.03,2.104,0.06311,79.29
25120.0,1.563,1.8397,1.8296,0.328,0.344,0.03,1.788,0.05363,79.32
25130.0,1.6739,1.8654,1.8373,0.309,0.312,0.03,1.74,0.05221,79.35
25140.0,2.1069,1.8791,1.8082,0.312,0.219,0.03,3.467,0.104,79.38
25150.0,1.9421,1.8494,1.8055,0.324,0.281,0.03,1.907,0.05722,79.41
25160.0,1.6287,1.8181,1.8134,0.32,0.469,0.03,1.931,0.05792,79.44
25170.0,1.9592,1.8174,1.8007,0.324,0.25,0.03,2.108,0.06324,79.47
25180.0,1.5854,1.7985,1.852,0.32,0.375,0.03,1.833,0.05498,79.5
25190.0,1.9679,1.8328,1.7878,0.305,0.156,0.03,1.913,0.05739,79.53
25200.0,1.7744,1.8339,1.8231,0.32,0.25,0.03,1.996,0.05987,79.57
25210.0,1.8495,1.7929,1.8356,0.312,0.281,0.03,3.129,0.09386,79.6
25220.0,1.7782,1.8031,1.785,0.309,0.406,0.03,2.513,0.07539,79.63
25230.0,1.9438,1.8281,1.8449,0.293,0.219,0.03,1.766,0.05297,79.66
25240.0,1.7335,1.8399,1.8369,0.324,0.281,0.03,2.232,0.06697,79.69
25250.0,1.9157,1.8274,1.9606,0.277,0.312,0.03,2.805,0.08416,79.72
25260.0,1.7224,1.8477,1.8225,0.324,0.312,0.03,1.241,0.03724,79.75
25270.0,1.7549,1.8174,1.7811,0.293,0.312,0.03,2.662,0.07985,79.79
25280.0,1.6415,1.7915,1.8234,0.324,0.344,0.03,1.819,0.05457,79.83
25290.0,1.6416,1.7738,1.8254,0.332,0.219,0.03,1.918,0.05754,79.86
25300.0,2.0679,1.8193,1.8156,0.301,0.281,0.03,1.987,0.05962,79.89
25310.0,1.5497,1.8456,1.795,0.324,0.438,0.03,1.825,0.05474,79.92
25320.0,1.8778,1.7914,1.9054,0.262,0.375,0.03,2.11,0.06331,79.95
25330.0,2.0573,1.8476,1.8962,0.297,0.25,0.03,2.554,0.07663,79.99
25340.0,1.862,1.8752,1.7957,0.328,0.375,0.03,2.188,0.06565,80.02
25350.0,2.1067,1.8225,1.8937,0.285,0.219,0.03,1.552,0.04657,80.05
25360.0,2.1469,1.8268,1.8781,0.266,0.219,0.03,2.798,0.08395,80.08
25370.0,1.9959,1.829,1.8792,0.285,0.188,0.03,2.944,0.08831,80.12
25380.0,1.5858,1.7923,1.8495,0.297,0.312,0.03,1.754,0.05262,80.15
25390.0,1.8571,1.8012,1.8185,0.32,0.25,0.03,2.526,0.07577,80.18
25400.0,1.7236,1.8104,1.7749,0.309,0.281,0.03,1.95,0.05849,80.21
25410.0,1.9039,1.8391,1.8411,0.328,0.312,0.03,2.135,0.06406,80.24
25420.0,1.5333,1.7985,1.8278,0.328,0.375,0.03,2.523,0.0757,80.27
25430.0,1.6694,1.7776,1.7981,0.32,0.375,0.03,2.935,0.08804,80.3
25440.0,1.5593,1.8347,1.8009,0.309,0.531,0.03,2.006,0.06019,80.34
25450.0,2.0087,1.8246,1.846,0.301,0.344,0.03,1.765,0.05294,80.37
25460.0,1.8234,1.8193,1.8211,0.332,0.281,0.03,1.143,0.03428,80.4
25470.0,1.7711,1.7936,1.8506,0.301,0.438,0.03,2.433,0.07299,80.43
25480.0,1.6772,1.7741,1.8116,0.289,0.312,0.03,1.966,0.05899,80.46
25490.0,1.7111,1.8082,1.8744,0.297,0.344,0.03,1.807,0.05421,80.49
25500.0,1.9692,1.8074,1.8854,0.297,0.25,0.03,2.178,0.06534,80.52
25510.0,2.0069,1.8212,1.7943,0.328,0.25,0.03,2.716,0.08149,80.55
25520.0,1.8902,1.8998,1.901,0.266,0.406,0.03,1.832,0.05497,80.58
25530.0,1.9492,1.8874,1.7946,0.32,0.312,0.03,1.805,0.05416,80.61
25540.0,1.5302,1.8091,1.8079,0.301,0.469,0.03,1.409,0.04226,80.64
25550.0,1.5799,1.7673,1.837,0.312,0.406,0.03,1.803,0.0541,80.67
25560.0,1.8611,1.7481,1.8215,0.32,0.281,0.03,2.388,0.07164,80.7
25570.0,1.8514,1.7819,1.7891,0.324,0.281,0.03,2.172,0.06515,80.73
25580.0,1.9992,1.8422,1.7949,0.336,0.312,0.03,1.881,0.05642,80.76
25590.0,1.6033,1.8104,1.8393,0.285,0.375,0.03,2.0,0.06001,80.79
25600.0,1.6533,1.7343,1.8031,0.312,0.281,0.03,1.569,0.04706,80.82
25610.0,1.8636,1.7529,1.8215,0.305,0.219,0.03,2.304,0.06912,80.85
25620.0,2.2268,1.8372,1.9264,0.27,0.219,0.03,1.708,0.05123,80.88
25630.0,1.9615,1.862,1.7752,0.332,0.312,0.03,1.845,0.05534,80.91
25640.0,2.0335,1.8496,1.7981,0.32,0.281,0.03,1.328,0.03984,80.94
25650.0,1.6299,1.8265,1.7815,0.312,0.375,0.03,1.757,0.0527,80.97
25660.0,1.896,1.7733,1.8091,0.32,0.25,0.03,2.195,0.06585,81.0
25670.0,1.4228,1.7756,1.8202,0.312,0.438,0.03,1.842,0.05525,81.03
25680.0,1.643,1.7911,1.8518,0.297,0.469,0.03,1.767,0.05301,81.06
25690.0,2.1991,1.7996,1.7724,0.328,0.219,0.03,2.117,0.06352,81.09
25700.0,1.9458,1.8808,1.7778,0.336,0.25,0.03,2.118,0.06353,81.12
25710.0,1.6527,1.8593,1.8403,0.312,0.344,0.03,2.446,0.07338,81.15
25720.0,1.5481,1.8252,1.8472,0.293,0.406,0.03,1.88,0.0564,81.18
25730.0,1.824,1.885,1.8091,0.316,0.438,0.03,2.57,0.07711,81.21
25740.0,1.7367,1.772,1.8107,0.316,0.344,0.03,2.143,0.06429,81.24
25750.0,1.686,1.6646,1.8269,0.309,0.312,0.03,2.008,0.06024,81.27
25760.0,1.7108,1.7514,1.8,0.324,0.375,0.03,2.051,0.06153,81.3
25770.0,1.8694,1.8164,1.808,0.336,0.281,0.03,2.078,0.06234,81.33
25780.0,1.667,1.7948,1.7847,0.328,0.469,0.03,1.687,0.05062,81.36
25790.0,1.9877,1.7929,1.8056,0.332,0.219,0.03,1.833,0.055,81.39
25800.0,1.9462,1.821,1.8317,0.305,0.188,0.03,4.398,0.132,81.42
25810.0,1.8754,1.8312,1.8078,0.328,0.438,0.03,1.737,0.0521,81.45
25820.0,1.7784,1.7747,1.8503,0.301,0.281,0.03,3.211,0.09634,81.48
25830.0,1.7348,1.7706,1.7884,0.324,0.438,0.03,2.371,0.07112,81.51
25840.0,1.7799,1.8133,1.8569,0.316,0.312,0.03,2.443,0.07329,81.54
25850.0,1.6553,1.7946,1.8695,0.281,0.375,0.03,2.778,0.08334,81.57
25860.0,1.7859,1.8048,1.8372,0.277,0.375,0.03,2.053,0.06158,81.6
