step,loss,loss_avg10,probe_loss,probe_accuracy,batch_accuracy,lr,grad_norm,step_norm,trust_radius,rho,lambda_star,tr_secular_evals,eig_min,eig_max,wall_clock_s
389.0,2.2912,2.3033,2.3026,0.094,0.219,0.1,0.3014,0.007813,0.007812,1.007,14.25,38.0,-2.26,238.0,528.19
390.0,2.3004,2.3032,2.3017,0.105,0.031,0.1,1.268,0.01563,0.01562,-17.094,238.9,35.0,-158.0,1.8,529.69
391.0,2.3031,2.303,2.3017,0.105,0.031,0.1,0.5331,0.003906,0.003906,0.875,185.5,36.0,-49.5,1.5,530.86
392.0,2.2729,2.3017,2.3128,0.062,0.156,0.1,6.024,0.007813,0.007812,0.409,1665.0,35.0,-894.0,8.45,531.62
393.0,2.433,2.309,2.5519,0.062,0.062,0.1,78.91,0.007813,0.007812,1.185,103.3,36.0,-94.4,36500.0,532.32
394.0,2.4094,2.3132,2.398,0.062,0.094,0.1,43.53,0.01562,0.01562,1.157,55.55,36.0,-53.1,19600.0,532.96
395.0,2.3044,2.3138,2.3398,0.062,0.094,0.1,7.986,0.03125,0.03125,0.997,9.42,31.0,-8.45,4820.0,533.62
396.0,2.2706,2.312,2.3232,0.062,0.188,0.1,2.486,0.0625,0.0625,-23.647,18.19,35.0,-8.47,550.0,534.25
397.0,2.3173,2.313,2.3232,0.062,0.188,0.1,5.992,0.01563,0.01562,1.169,10.58,35.0,-7.93,2290.0,534.88
398.0,2.2921,2.3124,2.309,0.078,0.125,0.1,1.816,0.03125,0.03125,-64.426,12.32,37.0,-3.9,161.0,535.53
399.0,2.3178,2.3136,2.309,0.078,0.031,0.1,5.706,0.007812,0.007812,1.243,14.5,35.0,-7.94,1560.0,536.28
